product_id,warehouse_id,time_period,inventory_fluctuation,inventory_ceiling,inventory_floor,created_at
P0140,WH01,6,-12,132,82,2024-01-01 00:00:00
P0140,WH01,7,-6,125,76,2024-01-01 00:00:00
P0140,WH01,8,-10,123,74,2024-01-01 00:00:00
P0140,WH01,9,-2,150,88,2024-01-01 00:00:00
P0140,WH01,10,-7,148,88,2024-01-01 00:00:00
P0140,WH03,1,-16,132,80,2024-01-01 00:00:00
P0140,WH03,2,-13,149,94,2024-01-01 00:00:00
P0140,WH03,3,-15,141,87,2024-01-01 00:00:00
P0140,WH03,4,-20,135,80,2024-01-01 00:00:00
P0140,WH03,5,-19,144,94,2024-01-01 00:00:00
P0140,WH03,6,-13,143,88,2024-01-01 00:00:00
P0140,WH03,7,-8,140,80,2024-01-01 00:00:00
P0140,WH03,8,5,136,85,2024-01-01 00:00:00
P0140,WH03,9,-5,143,83,2024-01-01 00:00:00
P0140,WH03,10,-12,135,80,2024-01-01 00:00:00
P0140,WH04,1,-21,137,87,2024-01-01 00:00:00
P0140,WH04,2,-12,146,90,2024-01-01 00:00:00
P0140,WH04,3,-23,143,83,2024-01-01 00:00:00
P0140,WH04,4,-28,139,90,2024-01-01 00:00:00
P0140,WH04,5,-23,144,87,2024-01-01 00:00:00
P0140,WH04,6,-10,143,91,2024-01-01 00:00:00
P0140,WH04,7,-18,134,85,2024-01-01 00:00:00
P0140,WH04,8,-2,148,91,2024-01-01 00:00:00
P0140,WH04,9,-5,141,90,2024-01-01 00:00:00
P0140,WH04,10,-10,134,82,2024-01-01 00:00:00
P0140,WH05,1,-18,157,104,2024-01-01 00:00:00
P0140,WH05,2,-18,158,105,2024-01-01 00:00:00
P0140,WH05,3,-15,155,105,2024-01-01 00:00:00
P0140,WH05,4,-24,142,94,2024-01-01 00:00:00
P0140,WH05,5,-14,166,105,2024-01-01 00:00:00
P0140,WH05,6,-23,143,96,2024-01-01 00:00:00
P0140,WH05,7,-9,149,94,2024-01-01 00:00:00
P0140,WH05,8,-5,147,93,2024-01-01 00:00:00
P0140,WH05,9,-5,143,91,2024-01-01 00:00:00
P0140,WH05,10,-3,148,99,2024-01-01 00:00:00
P0140,WH06,1,-9,452,31,2024-01-01 00:00:00
P0140,WH06,2,0,454,34,2024-01-01 00:00:00
P0140,WH06,3,-6,443,33,2024-01-01 00:00:00
P0140,WH06,4,5,436,32,2024-01-01 00:00:00
P0140,WH06,5,-12,438,35,2024-01-01 00:00:00
P0140,WH06,6,-8,444,34,2024-01-01 00:00:00
P0140,WH06,7,-1,435,30,2024-01-01 00:00:00
P0140,WH06,8,-5,447,29,2024-01-01 00:00:00
P0140,WH06,9,-11,435,35,2024-01-01 00:00:00
P0140,WH06,10,0,445,33,2024-01-01 00:00:00
P0155,WH01,1,-7,134,82,2024-01-01 00:00:00
P0155,WH01,2,-13,126,72,2024-01-01 00:00:00
P0155,WH01,3,-9,136,77,2024-01-01 00:00:00
P0155,WH01,4,-17,125,76,2024-01-01 00:00:00
P0155,WH01,5,-13,132,77,2024-01-01 00:00:00
P0155,WH01,6,-14,136,82,2024-01-01 00:00:00
P0155,WH01,7,-15,136,77,2024-01-01 00:00:00
P0155,WH01,8,-9,144,82,2024-01-01 00:00:00
P0155,WH01,9,-7,131,82,2024-01-01 00:00:00
P0155,WH01,10,-3,139,82,2024-01-01 00:00:00
P0155,WH03,1,-18,148,89,2024-01-01 00:00:00
P0155,WH03,2,-10,131,83,2024-01-01 00:00:00
P0155,WH03,3,-23,146,88,2024-01-01 00:00:00
P0155,WH03,4,-16,150,88,2024-01-01 00:00:00
P0155,WH03,5,-20,154,93,2024-01-01 00:00:00
P0155,WH03,6,-17,145,94,2024-01-01 00:00:00
P0155,WH03,7,-9,148,86,2024-01-01 00:00:00
P0155,WH03,8,7,146,85,2024-01-01 00:00:00
P0155,WH03,9,-7,140,79,2024-01-01 00:00:00
P0155,WH03,10,-3,143,82,2024-01-01 00:00:00
P0155,WH04,1,-21,147,94,2024-01-01 00:00:00
P0155,WH04,2,-16,142,83,2024-01-01 00:00:00
P0155,WH04,3,-23,145,93,2024-01-01 00:00:00
P0155,WH04,4,-21,146,89,2024-01-01 00:00:00
P0155,WH04,5,-14,139,88,2024-01-01 00:00:00
P0155,WH04,6,-10,133,86,2024-01-01 00:00:00
P0155,WH04,7,-14,150,96,2024-01-01 00:00:00
P0155,WH04,8,-2,159,97,2024-01-01 00:00:00
P0155,WH04,9,-10,156,96,2024-01-01 00:00:00
P0155,WH04,10,-9,143,88,2024-01-01 00:00:00
P0155,WH05,1,-7,155,99,2024-01-01 00:00:00
P0155,WH05,2,-21,158,102,2024-01-01 00:00:00
P0155,WH05,3,-20,161,106,2024-01-01 00:00:00
P0155,WH05,4,-27,153,93,2024-01-01 00:00:00
P0155,WH05,5,-26,151,99,2024-01-01 00:00:00
P0155,WH05,6,-22,162,102,2024-01-01 00:00:00
P0155,WH05,7,-20,153,99,2024-01-01 00:00:00
P0155,WH05,8,-12,152,103,2024-01-01 00:00:00
P0155,WH05,9,-7,146,94,2024-01-01 00:00:00
P0155,WH05,10,-10,147,93,2024-01-01 00:00:00
P0155,WH06,1,-11,416,32,2024-01-01 00:00:00
P0155,WH06,2,-5,413,32,2024-01-01 00:00:00
P0155,WH06,3,-3,426,30,2024-01-01 00:00:00
P0155,WH06,4,-4,414,30,2024-01-01 00:00:00
P0155,WH06,5,-8,425,32,2024-01-01 00:00:00
P0155,WH06,6,-8,413,30,2024-01-01 00:00:00
P0155,WH06,7,-2,410,34,2024-01-01 00:00:00
P0155,WH06,8,-14,415,30,2024-01-01 00:00:00
P0155,WH06,9,-11,419,34,2024-01-01 00:00:00
P0155,WH06,10,-11,418,30,2024-01-01 00:00:00
P0188,WH01,1,-10,105,57,2024-01-01 00:00:00
P0188,WH01,2,-15,109,51,2024-01-01 00:00:00
P0188,WH01,3,-14,110,56,2024-01-01 00:00:00
P0188,WH01,4,-11,113,52,2024-01-01 00:00:00
P0188,WH01,5,-9,102,55,2024-01-01 00:00:00
P0188,WH01,6,-10,110,53,2024-01-01 00:00:00
P0188,WH01,7,-10,121,60,2024-01-01 00:00:00
P0188,WH01,8,-9,116,57,2024-01-01 00:00:00
P0188,WH01,9,-7,122,62,2024-01-01 00:00:00
P0188,WH01,10,-2,103,51,2024-01-01 00:00:00
P0188,WH03,1,-16,112,62,2024-01-01 00:00:00
P0188,WH03,2,-16,117,56,2024-01-01 00:00:00
P0188,WH03,3,-23,113,61,2024-01-01 00:00:00
P0188,WH03,4,-22,114,66,2024-01-01 00:00:00
P0188,WH03,5,-22,105,58,2024-01-01 00:00:00
P0188,WH03,6,-15,112,60,2024-01-01 00:00:00
P0188,WH03,7,-15,116,63,2024-01-01 00:00:00
P0188,WH03,8,-2,106,58,2024-01-01 00:00:00
P0188,WH03,9,-7,127,66,2024-01-01 00:00:00
P0188,WH03,10,-10,107,60,2024-01-01 00:00:00
P0188,WH04,1,-21,119,66,2024-01-01 00:00:00
P0188,WH04,2,-13,120,68,2024-01-01 00:00:00
P0188,WH04,3,-26,111,57,2024-01-01 00:00:00
P0188,WH04,4,-19,112,63,2024-01-01 00:00:00
P0188,WH04,5,-20,117,64,2024-01-01 00:00:00
P0188,WH04,6,-13,111,58,2024-01-01 00:00:00
P0188,WH04,7,-15,108,57,2024-01-01 00:00:00
P0188,WH04,8,-7,122,68,2024-01-01 00:00:00
P0188,WH04,9,-12,122,68,2024-01-01 00:00:00
P0188,WH04,10,-9,120,67,2024-01-01 00:00:00
P0188,WH05,1,-14,125,67,2024-01-01 00:00:00
P0188,WH05,2,-17,119,67,2024-01-01 00:00:00
P0188,WH05,3,-13,132,72,2024-01-01 00:00:00
P0188,WH05,4,-17,134,74,2024-01-01 00:00:00
P0188,WH05,5,-12,113,66,2024-01-01 00:00:00
P0188,WH05,6,-12,130,70,2024-01-01 00:00:00
P0188,WH05,7,-20,125,75,2024-01-01 00:00:00
P0188,WH05,8,-3,118,70,2024-01-01 00:00:00
P0188,WH05,9,-5,120,73,2024-01-01 00:00:00
P0188,WH05,10,-9,128,69,2024-01-01 00:00:00
P0188,WH06,1,-4,379,31,2024-01-01 00:00:00
P0188,WH06,2,-9,376,36,2024-01-01 00:00:00
P0188,WH06,3,2,364,31,2024-01-01 00:00:00
P0188,WH06,4,7,378,35,2024-01-01 00:00:00
P0188,WH06,5,-8,370,36,2024-01-01 00:00:00
P0188,WH06,6,-2,372,34,2024-01-01 00:00:00
P0188,WH06,7,-6,367,35,2024-01-01 00:00:00
P0188,WH06,8,-6,380,37,2024-01-01 00:00:00
P0188,WH06,9,-10,368,31,2024-01-01 00:00:00
P0188,WH06,10,-9,364,36,2024-01-01 00:00:00
P0231,WH01,1,-10,113,57,2024-01-01 00:00:00
P0231,WH01,2,-14,103,53,2024-01-01 00:00:00
P0231,WH01,3,-21,121,63,2024-01-01 00:00:00
P0231,WH01,4,-20,116,61,2024-01-01 00:00:00
P0231,WH01,5,-18,106,57,2024-01-01 00:00:00
P0231,WH01,6,-15,103,54,2024-01-01 00:00:00
P0231,WH01,7,-15,109,55,2024-01-01 00:00:00
P0231,WH01,8,-6,102,55,2024-01-01 00:00:00
P0231,WH01,9,-6,119,59,2024-01-01 00:00:00
P0231,WH01,10,-12,106,58,2024-01-01 00:00:00
P0231,WH03,1,-14,105,58,2024-01-01 00:00:00
P0231,WH03,2,-15,119,58,2024-01-01 00:00:00
P0231,WH03,3,-19,110,61,2024-01-01 00:00:00
P0231,WH03,4,-24,115,63,2024-01-01 00:00:00
P0231,WH03,5,-23,126,67,2024-01-01 00:00:00
P0231,WH03,6,-17,111,57,2024-01-01 00:00:00
P0231,WH03,7,-9,119,64,2024-01-01 00:00:00
P0231,WH03,8,1,125,65,2024-01-01 00:00:00
P0231,WH03,9,-10,112,65,2024-01-01 00:00:00
P0231,WH03,10,-8,107,57,2024-01-01 00:00:00
P0231,WH04,1,-16,120,61,2024-01-01 00:00:00
P0231,WH04,2,-9,124,62,2024-01-01 00:00:00
P0231,WH04,3,-22,125,67,2024-01-01 00:00:00
P0231,WH04,4,-25,124,62,2024-01-01 00:00:00
P0231,WH04,5,-23,118,66,2024-01-01 00:00:00
P0231,WH04,6,-13,115,62,2024-01-01 00:00:00
P0231,WH04,7,-14,124,68,2024-01-01 00:00:00
P0231,WH04,8,-3,112,65,2024-01-01 00:00:00
P0231,WH04,9,-7,115,66,2024-01-01 00:00:00
P0231,WH04,10,-3,111,59,2024-01-01 00:00:00
P0231,WH05,1,-7,137,75,2024-01-01 00:00:00
P0231,WH05,2,-8,129,68,2024-01-01 00:00:00
P0231,WH05,3,-18,125,68,2024-01-01 00:00:00
P0231,WH05,4,-13,126,72,2024-01-01 00:00:00
P0231,WH05,5,-19,121,67,2024-01-01 00:00:00
P0231,WH05,6,-9,133,74,2024-01-01 00:00:00
P0231,WH05,7,-18,126,77,2024-01-01 00:00:00
P0231,WH05,8,-2,131,77,2024-01-01 00:00:00
P0231,WH05,9,-9,118,67,2024-01-01 00:00:00
P0231,WH05,10,-12,117,70,2024-01-01 00:00:00
P0231,WH06,1,-4,350,31,2024-01-01 00:00:00
P0231,WH06,2,-10,352,28,2024-01-01 00:00:00
P0231,WH06,3,-2,345,29,2024-01-01 00:00:00
P0231,WH06,4,-6,353,31,2024-01-01 00:00:00
P0231,WH06,5,0,344,29,2024-01-01 00:00:00
P0231,WH06,6,-3,361,30,2024-01-01 00:00:00
P0231,WH06,7,9,352,30,2024-01-01 00:00:00
P0231,WH06,8,-8,352,26,2024-01-01 00:00:00
P0231,WH06,9,-2,355,30,2024-01-01 00:00:00
P0231,WH06,10,-9,344,30,2024-01-01 00:00:00
P0281,WH01,1,-8,132,74,2024-01-01 00:00:00
P0281,WH01,2,-6,132,71,2024-01-01 00:00:00
P0281,WH01,3,-12,112,64,2024-01-01 00:00:00
P0281,WH01,4,-12,116,64,2024-01-01 00:00:00
P0281,WH01,5,-19,123,64,2024-01-01 00:00:00
P0281,WH01,6,-13,128,67,2024-01-01 00:00:00
P0281,WH01,7,-12,129,71,2024-01-01 00:00:00
P0281,WH01,8,-12,115,67,2024-01-01 00:00:00
P0281,WH01,9,-9,140,78,2024-01-01 00:00:00
P0281,WH01,10,-5,137,78,2024-01-01 00:00:00
P0281,WH03,1,-14,135,73,2024-01-01 00:00:00
P0281,WH03,2,-14,136,79,2024-01-01 00:00:00
P0281,WH03,3,-24,130,75,2024-01-01 00:00:00
P0281,WH03,4,-18,128,78,2024-01-01 00:00:00
P0281,WH03,5,-21,128,78,2024-01-01 00:00:00
P0281,WH03,6,-14,133,81,2024-01-01 00:00:00
P0281,WH03,7,-10,128,78,2024-01-01 00:00:00
P0281,WH03,8,6,127,70,2024-01-01 00:00:00
P0281,WH03,9,-8,138,82,2024-01-01 00:00:00
P0281,WH03,10,-3,128,71,2024-01-01 00:00:00
P0281,WH04,1,-16,129,79,2024-01-01 00:00:00
P0281,WH04,2,-9,128,75,2024-01-01 00:00:00
P0281,WH04,3,-29,134,82,2024-01-01 00:00:00
P0281,WH04,4,-24,137,85,2024-01-01 00:00:00
P0281,WH04,5,-22,141,82,2024-01-01 00:00:00
P0281,WH04,6,-20,130,75,2024-01-01 00:00:00
P0281,WH04,7,-16,127,73,2024-01-01 00:00:00
P0281,WH04,8,7,132,85,2024-01-01 00:00:00
P0281,WH04,9,-8,142,86,2024-01-01 00:00:00
P0281,WH04,10,-7,126,74,2024-01-01 00:00:00
P0281,WH05,1,-21,145,86,2024-01-01 00:00:00
P0281,WH05,2,-15,140,89,2024-01-01 00:00:00
P0281,WH05,3,-16,136,82,2024-01-01 00:00:00
P0281,WH05,4,-20,144,92,2024-01-01 00:00:00
P0281,WH05,5,-23,153,92,2024-01-01 00:00:00
P0281,WH05,6,-17,142,88,2024-01-01 00:00:00
P0281,WH05,7,-16,130,82,2024-01-01 00:00:00
P0281,WH05,8,-2,145,95,2024-01-01 00:00:00
P0281,WH05,9,-10,139,92,2024-01-01 00:00:00
P0281,WH05,10,-7,139,89,2024-01-01 00:00:00
P0281,WH06,1,-5,384,33,2024-01-01 00:00:00
P0281,WH06,2,-3,388,33,2024-01-01 00:00:00
P0281,WH06,3,-5,394,38,2024-01-01 00:00:00
P0281,WH06,4,3,385,37,2024-01-01 00:00:00
P0281,WH06,5,-8,391,34,2024-01-01 00:00:00
P0281,WH06,6,-5,387,37,2024-01-01 00:00:00
P0281,WH06,7,8,396,33,2024-01-01 00:00:00
P0281,WH06,8,-12,386,35,2024-01-01 00:00:00
P0281,WH06,9,-8,386,37,2024-01-01 00:00:00
P0281,WH06,10,-12,400,39,2024-01-01 00:00:00
P0404,WH01,1,-6,117,59,2024-01-01 00:00:00
P0404,WH01,2,-7,124,68,2024-01-01 00:00:00
P0404,WH01,3,-15,124,63,2024-01-01 00:00:00
P0404,WH01,4,-11,119,72,2024-01-01 00:00:00
P0404,WH01,5,-22,118,61,2024-01-01 00:00:00
P0404,WH01,6,-8,123,61,2024-01-01 00:00:00
P0404,WH01,7,-15,123,72,2024-01-01 00:00:00
P0404,WH01,8,-9,124,68,2024-01-01 00:00:00
P0404,WH01,9,-8,132,72,2024-01-01 00:00:00
P0404,WH01,10,-5,126,71,2024-01-01 00:00:00
P0404,WH03,1,-16,127,71,2024-01-01 00:00:00
P0404,WH03,2,-16,128,68,2024-01-01 00:00:00
P0404,WH03,3,-12,129,75,2024-01-01 00:00:00
P0404,WH03,4,-21,123,67,2024-01-01 00:00:00
P0404,WH03,5,-17,130,73,2024-01-01 00:00:00
P0404,WH03,6,-18,135,73,2024-01-01 00:00:00
P0404,WH03,7,-14,128,75,2024-01-01 00:00:00
P0404,WH03,8,9,126,67,2024-01-01 00:00:00
P0404,WH03,9,-6,132,71,2024-01-01 00:00:00
P0404,WH03,10,-9,127,73,2024-01-01 00:00:00
P0404,WH04,1,-12,124,68,2024-01-01 00:00:00
P0404,WH04,2,-14,133,75,2024-01-01 00:00:00
P0404,WH04,3,-19,121,71,2024-01-01 00:00:00
P0404,WH04,4,-20,132,73,2024-01-01 00:00:00
P0404,WH04,5,-21,135,78,2024-01-01 00:00:00
P0404,WH04,6,-18,125,77,2024-01-01 00:00:00
P0404,WH04,7,-14,125,72,2024-01-01 00:00:00
P0404,WH04,8,-1,124,69,2024-01-01 00:00:00
P0404,WH04,9,-9,136,80,2024-01-01 00:00:00
P0404,WH04,10,-10,130,77,2024-01-01 00:00:00
P0404,WH05,1,-23,135,75,2024-01-01 00:00:00
P0404,WH05,2,-12,134,77,2024-01-01 00:00:00
P0404,WH05,3,-15,143,82,2024-01-01 00:00:00
P0404,WH05,4,-17,145,86,2024-01-01 00:00:00
P0404,WH05,5,-19,135,76,2024-01-01 00:00:00
P0404,WH05,6,-7,144,82,2024-01-01 00:00:00
P0404,WH05,7,-14,138,81,2024-01-01 00:00:00
P0404,WH05,8,-5,144,87,2024-01-01 00:00:00
P0404,WH05,9,-2,145,83,2024-01-01 00:00:00
P0404,WH05,10,-8,126,75,2024-01-01 00:00:00
P0404,WH06,1,-11,381,35,2024-01-01 00:00:00
P0404,WH06,2,-4,376,30,2024-01-01 00:00:00
P0404,WH06,3,-5,375,29,2024-01-01 00:00:00
P0404,WH06,4,-5,389,33,2024-01-01 00:00:00
P0404,WH06,5,-8,386,35,2024-01-01 00:00:00
P0404,WH06,6,-11,384,32,2024-01-01 00:00:00
P0404,WH06,7,0,372,31,2024-01-01 00:00:00
P0404,WH06,8,-3,372,30,2024-01-01 00:00:00
P0404,WH06,9,-6,374,34,2024-01-01 00:00:00
P0404,WH06,10,0,379,31,2024-01-01 00:00:00
P0462,WH01,1,-13,116,65,2024-01-01 00:00:00
P0462,WH01,2,-6,129,73,2024-01-01 00:00:00
P0462,WH01,3,-24,114,67,2024-01-01 00:00:00
P0462,WH01,4,-16,129,71,2024-01-01 00:00:00
P0462,WH01,5,-17,122,75,2024-01-01 00:00:00
P0462,WH01,6,-13,131,70,2024-01-01 00:00:00
P0462,WH01,7,-7,120,67,2024-01-01 00:00:00
P0462,WH01,8,-12,127,65,2024-01-01 00:00:00
P0462,WH01,9,-8,115,65,2024-01-01 00:00:00
P0462,WH01,10,-3,125,75,2024-01-01 00:00:00
P0462,WH03,1,-14,121,69,2024-01-01 00:00:00
P0462,WH03,2,-16,114,67,2024-01-01 00:00:00
P0462,WH03,3,-19,128,75,2024-01-01 00:00:00
P0462,WH03,4,-23,133,73,2024-01-01 00:00:00
P0462,WH03,5,-28,129,81,2024-01-01 00:00:00
P0462,WH03,6,-17,129,79,2024-01-01 00:00:00
P0462,WH03,7,-8,129,70,2024-01-01 00:00:00
P0462,WH03,8,9,120,67,2024-01-01 00:00:00
P0462,WH03,9,-12,122,70,2024-01-01 00:00:00
P0462,WH03,10,-6,138,79,2024-01-01 00:00:00
P0462,WH04,1,-18,143,81,2024-01-01 00:00:00
P0462,WH04,2,-12,139,82,2024-01-01 00:00:00
P0462,WH04,3,-17,138,82,2024-01-01 00:00:00
P0462,WH04,4,-20,131,83,2024-01-01 00:00:00
P0462,WH04,5,-20,124,74,2024-01-01 00:00:00
P0462,WH04,6,-13,130,78,2024-01-01 00:00:00
P0462,WH04,7,-21,129,75,2024-01-01 00:00:00
P0462,WH04,8,-4,127,73,2024-01-01 00:00:00
P0462,WH04,9,-9,139,78,2024-01-01 00:00:00
P0462,WH04,10,-12,142,83,2024-01-01 00:00:00
P0462,WH05,1,-7,141,87,2024-01-01 00:00:00
P0462,WH05,2,-15,137,89,2024-01-01 00:00:00
P0462,WH05,3,-11,128,79,2024-01-01 00:00:00
P0462,WH05,4,-21,137,79,2024-01-01 00:00:00
P0462,WH05,5,-11,141,87,2024-01-01 00:00:00
P0462,WH05,6,-22,133,83,2024-01-01 00:00:00
P0462,WH05,7,-16,144,91,2024-01-01 00:00:00
P0462,WH05,8,-2,143,87,2024-01-01 00:00:00
P0462,WH05,9,-7,135,83,2024-01-01 00:00:00
P0462,WH05,10,-6,137,87,2024-01-01 00:00:00
P0462,WH06,1,-5,423,29,2024-01-01 00:00:00
P0462,WH06,2,0,412,28,2024-01-01 00:00:00
P0462,WH06,3,-3,423,28,2024-01-01 00:00:00
P0462,WH06,4,13,417,33,2024-01-01 00:00:00
P0462,WH06,5,-5,406,31,2024-01-01 00:00:00
P0462,WH06,6,-4,413,30,2024-01-01 00:00:00
P0462,WH06,7,4,415,32,2024-01-01 00:00:00
P0462,WH06,8,-7,422,28,2024-01-01 00:00:00
P0462,WH06,9,-4,412,33,2024-01-01 00:00:00
P0462,WH06,10,-4,412,31,2024-01-01 00:00:00
P0601,WH01,1,-15,127,73,2024-01-01 00:00:00
P0601,WH01,2,-9,126,65,2024-01-01 00:00:00
P0601,WH01,3,-18,124,69,2024-01-01 00:00:00
P0601,WH01,4,-24,128,73,2024-01-01 00:00:00
P0601,WH01,5,-16,139,77,2024-01-01 00:00:00
P0601,WH01,6,-10,121,65,2024-01-01 00:00:00
P0601,WH01,7,-13,128,75,2024-01-01 00:00:00
P0601,WH01,8,-8,132,76,2024-01-01 00:00:00
P0601,WH01,9,-7,138,76,2024-01-01 00:00:00
P0601,WH01,10,-3,117,68,2024-01-01 00:00:00
P0601,WH03,1,-10,136,75,2024-01-01 00:00:00
P0601,WH03,2,-14,139,83,2024-01-01 00:00:00
P0601,WH03,3,-19,121,72,2024-01-01 00:00:00
P0601,WH03,4,-25,138,76,2024-01-01 00:00:00
P0601,WH03,5,-18,131,72,2024-01-01 00:00:00
P0601,WH03,6,-17,129,71,2024-01-01 00:00:00
P0601,WH03,7,-14,118,71,2024-01-01 00:00:00
P0601,WH03,8,9,134,77,2024-01-01 00:00:00
P0601,WH03,9,-3,132,73,2024-01-01 00:00:00
P0601,WH03,10,-8,144,83,2024-01-01 00:00:00
P0601,WH04,1,-15,144,87,2024-01-01 00:00:00
P0601,WH04,2,-20,138,87,2024-01-01 00:00:00
P0601,WH04,3,-22,129,77,2024-01-01 00:00:00
P0601,WH04,4,-22,129,82,2024-01-01 00:00:00
P0601,WH04,5,-28,145,83,2024-01-01 00:00:00
P0601,WH04,6,-16,148,87,2024-01-01 00:00:00
P0601,WH04,7,-9,130,77,2024-01-01 00:00:00
P0601,WH04,8,-2,143,84,2024-01-01 00:00:00
P0601,WH04,9,-5,142,83,2024-01-01 00:00:00
P0601,WH04,10,-6,133,73,2024-01-01 00:00:00
P0601,WH05,1,-17,145,83,2024-01-01 00:00:00
P0601,WH05,2,-7,144,91,2024-01-01 00:00:00
P0601,WH05,3,-28,145,87,2024-01-01 00:00:00
P0601,WH05,4,-28,155,95,2024-01-01 00:00:00
P0601,WH05,5,-21,143,94,2024-01-01 00:00:00
P0601,WH05,6,-16,148,94,2024-01-01 00:00:00
P0601,WH05,7,-15,131,84,2024-01-01 00:00:00
P0601,WH05,8,-9,152,94,2024-01-01 00:00:00
P0601,WH05,9,-10,141,86,2024-01-01 00:00:00
P0601,WH05,10,-5,144,86,2024-01-01 00:00:00
P0601,WH06,1,-3,415,32,2024-01-01 00:00:00
P0601,WH06,2,-11,423,31,2024-01-01 00:00:00
P0601,WH06,3,-8,414,29,2024-01-01 00:00:00
P0601,WH06,4,10,419,28,2024-01-01 00:00:00
P0601,WH06,5,3,418,30,2024-01-01 00:00:00
P0601,WH06,6,3,420,32,2024-01-01 00:00:00
P0601,WH06,7,-7,417,30,2024-01-01 00:00:00
P0601,WH06,8,-7,410,26,2024-01-01 00:00:00
P0601,WH06,9,-11,422,32,2024-01-01 00:00:00
P0601,WH06,10,-7,410,28,2024-01-01 00:00:00
P0628,WH01,1,-8,136,80,2024-01-01 00:00:00
P0628,WH01,2,-13,132,70,2024-01-01 00:00:00
P0628,WH01,3,-16,122,74,2024-01-01 00:00:00
P0628,WH01,4,-15,121,74,2024-01-01 00:00:00
P0628,WH01,5,-13,121,74,2024-01-01 00:00:00
P0628,WH01,6,-13,125,73,2024-01-01 00:00:00
P0628,WH01,7,-13,133,81,2024-01-01 00:00:00
P0628,WH01,8,-10,132,73,2024-01-01 00:00:00
P0628,WH01,9,-3,137,77,2024-01-01 00:00:00
P0628,WH01,10,-2,126,74,2024-01-01 00:00:00
P0628,WH03,1,-15,132,73,2024-01-01 00:00:00
P0628,WH03,2,-12,132,74,2024-01-01 00:00:00
P0628,WH03,3,-17,123,74,2024-01-01 00:00:00
P0628,WH03,4,-23,140,78,2024-01-01 00:00:00
P0628,WH03,5,-21,124,73,2024-01-01 00:00:00
P0628,WH03,6,-17,139,87,2024-01-01 00:00:00
P0628,WH03,7,-15,146,84,2024-01-01 00:00:00
P0628,WH03,8,-4,144,87,2024-01-01 00:00:00
P0628,WH03,9,-12,138,78,2024-01-01 00:00:00
P0628,WH03,10,-7,135,85,2024-01-01 00:00:00
P0628,WH04,1,-18,136,78,2024-01-01 00:00:00
P0628,WH04,2,-21,131,83,2024-01-01 00:00:00
P0628,WH04,3,-25,125,77,2024-01-01 00:00:00
P0628,WH04,4,-18,124,77,2024-01-01 00:00:00
P0628,WH04,5,-23,131,81,2024-01-01 00:00:00
P0628,WH04,6,-18,142,88,2024-01-01 00:00:00
P0628,WH04,7,-13,143,81,2024-01-01 00:00:00
P0628,WH04,8,-2,137,77,2024-01-01 00:00:00
P0628,WH04,9,-6,137,90,2024-01-01 00:00:00
P0628,WH04,10,-8,137,85,2024-01-01 00:00:00
P0628,WH05,1,-20,146,92,2024-01-01 00:00:00
P0628,WH05,2,-22,156,95,2024-01-01 00:00:00
P0628,WH05,3,-15,140,92,2024-01-01 00:00:00
P0628,WH05,4,-31,156,94,2024-01-01 00:00:00
P0628,WH05,5,-30,150,94,2024-01-01 00:00:00
P0628,WH05,6,-22,151,92,2024-01-01 00:00:00
P0628,WH05,7,-14,139,88,2024-01-01 00:00:00
P0628,WH05,8,-10,147,87,2024-01-01 00:00:00
P0628,WH05,9,-3,147,90,2024-01-01 00:00:00
P0628,WH05,10,-12,144,90,2024-01-01 00:00:00
P0628,WH06,1,-9,398,31,2024-01-01 00:00:00
P0628,WH06,2,0,404,32,2024-01-01 00:00:00
P0628,WH06,3,0,397,31,2024-01-01 00:00:00
P0628,WH06,4,9,390,32,2024-01-01 00:00:00
P0628,WH06,5,3,399,35,2024-01-01 00:00:00
P0628,WH06,6,-13,389,30,2024-01-01 00:00:00
P0628,WH06,7,1,407,31,2024-01-01 00:00:00
P0628,WH06,8,0,405,33,2024-01-01 00:00:00
P0628,WH06,9,0,400,35,2024-01-01 00:00:00
P0628,WH06,10,-13,395,35,2024-01-01 00:00:00
P0830,WH01,1,-14,156,94,2024-01-01 00:00:00
P0830,WH01,2,-9,148,90,2024-01-01 00:00:00
P0830,WH01,3,-18,148,90,2024-01-01 00:00:00
P0830,WH01,4,-13,155,95,2024-01-01 00:00:00
P0830,WH01,5,-24,146,94,2024-01-01 00:00:00
P0830,WH01,6,-9,140,87,2024-01-01 00:00:00
P0830,WH01,7,-10,151,89,2024-01-01 00:00:00
P0830,WH01,8,-7,140,82,2024-01-01 00:00:00
P0830,WH01,9,-7,141,89,2024-01-01 00:00:00
P0830,WH01,10,-7,136,89,2024-01-01 00:00:00
P0830,WH03,1,-14,154,99,2024-01-01 00:00:00
P0830,WH03,2,-15,159,99,2024-01-01 00:00:00
P0830,WH03,3,-18,148,87,2024-01-01 00:00:00
P0830,WH03,4,-22,141,92,2024-01-01 00:00:00
P0830,WH03,5,-24,144,89,2024-01-01 00:00:00
P0830,WH03,6,-14,161,102,2024-01-01 00:00:00
P0830,WH03,7,-10,142,89,2024-01-01 00:00:00
P0830,WH03,8,7,139,92,2024-01-01 00:00:00
P0830,WH03,9,-7,148,89,2024-01-01 00:00:00
P0830,WH03,10,-6,138,89,2024-01-01 00:00:00
P0830,WH04,1,-21,143,89,2024-01-01 00:00:00
