product_id,warehouse_id,time_period,inventory_fluctuation,inventory_ceiling,inventory_floor,created_at
P1157,WH06,9,-6,44,7,2024-01-01 00:00:00
P1157,WH06,10,-7,44,7,2024-01-01 00:00:00
P1158,WH01,1,-6,118,73,2024-01-01 00:00:00
P1158,WH01,2,-5,118,73,2024-01-01 00:00:00
P1158,WH01,3,6,118,73,2024-01-01 00:00:00
P1158,WH01,4,-5,118,73,2024-01-01 00:00:00
P1158,WH01,5,-8,118,73,2024-01-01 00:00:00
P1158,WH01,6,-3,118,73,2024-01-01 00:00:00
P1158,WH01,7,-8,118,73,2024-01-01 00:00:00
P1158,WH01,8,-4,118,73,2024-01-01 00:00:00
P1158,WH01,9,8,118,73,2024-01-01 00:00:00
P1158,WH01,10,-4,118,73,2024-01-01 00:00:00
P1158,WH03,1,-7,80,27,2024-01-01 00:00:00
P1158,WH03,2,-23,80,27,2024-01-01 00:00:00
P1158,WH03,3,-24,80,27,2024-01-01 00:00:00
P1158,WH03,4,-3,80,27,2024-01-01 00:00:00
P1158,WH03,5,9,80,27,2024-01-01 00:00:00
P1158,WH03,6,-17,80,27,2024-01-01 00:00:00
P1158,WH03,7,-6,80,27,2024-01-01 00:00:00
P1158,WH03,8,-7,80,27,2024-01-01 00:00:00
P1158,WH03,9,5,80,27,2024-01-01 00:00:00
P1158,WH03,10,-6,80,27,2024-01-01 00:00:00
P1158,WH04,1,-5,75,23,2024-01-01 00:00:00
P1158,WH04,2,3,75,23,2024-01-01 00:00:00
P1158,WH04,3,-7,75,23,2024-01-01 00:00:00
P1158,WH04,4,-2,75,23,2024-01-01 00:00:00
P1158,WH04,5,-5,75,23,2024-01-01 00:00:00
P1158,WH04,6,9,75,23,2024-01-01 00:00:00
P1158,WH04,7,-4,75,23,2024-01-01 00:00:00
P1158,WH04,8,-3,75,23,2024-01-01 00:00:00
P1158,WH04,9,-8,75,23,2024-01-01 00:00:00
P1158,WH04,10,-3,75,23,2024-01-01 00:00:00
P1158,WH06,1,-4,65,10,2024-01-01 00:00:00
P1158,WH06,2,-27,65,10,2024-01-01 00:00:00
P1158,WH06,3,-4,65,10,2024-01-01 00:00:00
P1158,WH06,4,-4,65,10,2024-01-01 00:00:00
P1158,WH06,5,-24,65,10,2024-01-01 00:00:00
P1158,WH06,6,-8,65,10,2024-01-01 00:00:00
P1158,WH06,7,7,65,10,2024-01-01 00:00:00
P1158,WH06,8,7,65,10,2024-01-01 00:00:00
P1158,WH06,9,1,65,10,2024-01-01 00:00:00
P1158,WH06,10,-7,65,10,2024-01-01 00:00:00
P1159,WH01,1,-24,59,27,2024-01-01 00:00:00
P1159,WH01,2,-8,59,27,2024-01-01 00:00:00
P1159,WH01,3,-3,59,27,2024-01-01 00:00:00
P1159,WH01,4,8,59,27,2024-01-01 00:00:00
P1159,WH01,5,3,59,27,2024-01-01 00:00:00
P1159,WH01,6,-5,59,27,2024-01-01 00:00:00
P1159,WH01,7,-8,59,27,2024-01-01 00:00:00
P1159,WH01,8,7,59,27,2024-01-01 00:00:00
P1159,WH01,9,1,59,27,2024-01-01 00:00:00
P1159,WH01,10,-8,59,27,2024-01-01 00:00:00
P1159,WH02,1,-2,36,7,2024-01-01 00:00:00
P1159,WH02,2,-4,36,7,2024-01-01 00:00:00
P1159,WH02,3,-3,36,7,2024-01-01 00:00:00
P1159,WH02,4,-7,36,7,2024-01-01 00:00:00
P1159,WH02,5,-4,36,7,2024-01-01 00:00:00
P1159,WH02,6,-6,36,7,2024-01-01 00:00:00
P1159,WH02,7,-5,36,7,2024-01-01 00:00:00
P1159,WH02,8,-7,36,7,2024-01-01 00:00:00
P1159,WH02,9,-16,36,7,2024-01-01 00:00:00
P1159,WH02,10,-5,36,7,2024-01-01 00:00:00
P1160,WH01,1,-30,98,52,2024-01-01 00:00:00
P1160,WH01,2,-4,98,52,2024-01-01 00:00:00
P1160,WH01,3,0,98,52,2024-01-01 00:00:00
P1160,WH01,4,-8,98,52,2024-01-01 00:00:00
P1160,WH01,5,-7,98,52,2024-01-01 00:00:00
P1160,WH01,6,1,98,52,2024-01-01 00:00:00
P1160,WH01,7,3,98,52,2024-01-01 00:00:00
P1160,WH01,8,-6,98,52,2024-01-01 00:00:00
P1160,WH01,9,-2,98,52,2024-01-01 00:00:00
P1160,WH01,10,-4,98,52,2024-01-01 00:00:00
P1160,WH03,1,-4,52,0,2024-01-01 00:00:00
P1160,WH03,2,-19,52,0,2024-01-01 00:00:00
P1160,WH03,3,-3,52,0,2024-01-01 00:00:00
P1160,WH03,4,-8,52,0,2024-01-01 00:00:00
P1160,WH03,5,-2,52,0,2024-01-01 00:00:00
P1160,WH03,6,-5,52,0,2024-01-01 00:00:00
P1160,WH03,7,9,52,0,2024-01-01 00:00:00
P1160,WH03,8,-4,52,0,2024-01-01 00:00:00
P1160,WH03,9,-2,52,0,2024-01-01 00:00:00
P1160,WH03,10,-6,52,0,2024-01-01 00:00:00
P1160,WH04,1,-2,126,84,2024-01-01 00:00:00
P1160,WH04,2,-24,126,84,2024-01-01 00:00:00
P1160,WH04,3,9,126,84,2024-01-01 00:00:00
P1160,WH04,4,-8,126,84,2024-01-01 00:00:00
P1160,WH04,5,-15,126,84,2024-01-01 00:00:00
P1160,WH04,6,7,126,84,2024-01-01 00:00:00
P1160,WH04,7,-7,126,84,2024-01-01 00:00:00
P1160,WH04,8,-4,126,84,2024-01-01 00:00:00
P1160,WH04,9,-2,126,84,2024-01-01 00:00:00
P1160,WH04,10,-4,126,84,2024-01-01 00:00:00
P1160,WH06,1,-4,44,0,2024-01-01 00:00:00
P1160,WH06,2,7,44,0,2024-01-01 00:00:00
P1160,WH06,3,-6,44,0,2024-01-01 00:00:00
P1160,WH06,4,9,44,0,2024-01-01 00:00:00
P1160,WH06,5,0,44,0,2024-01-01 00:00:00
P1160,WH06,6,-8,44,0,2024-01-01 00:00:00
P1160,WH06,7,8,44,0,2024-01-01 00:00:00
P1160,WH06,8,10,44,0,2024-01-01 00:00:00
P1160,WH06,9,-5,44,0,2024-01-01 00:00:00
P1160,WH06,10,9,44,0,2024-01-01 00:00:00
P1161,WH01,1,-25,57,7,2024-01-01 00:00:00
P1161,WH01,2,-8,57,7,2024-01-01 00:00:00
P1161,WH01,3,-3,57,7,2024-01-01 00:00:00
P1161,WH01,4,-5,57,7,2024-01-01 00:00:00
P1161,WH01,5,-5,57,7,2024-01-01 00:00:00
P1161,WH01,6,-6,57,7,2024-01-01 00:00:00
P1161,WH01,7,-6,57,7,2024-01-01 00:00:00
P1161,WH01,8,-5,57,7,2024-01-01 00:00:00
P1161,WH01,9,-5,57,7,2024-01-01 00:00:00
P1161,WH01,10,-4,57,7,2024-01-01 00:00:00
P1161,WH03,1,-2,48,4,2024-01-01 00:00:00
P1161,WH03,2,-8,48,4,2024-01-01 00:00:00
P1161,WH03,3,-7,48,4,2024-01-01 00:00:00
P1161,WH03,4,-7,48,4,2024-01-01 00:00:00
P1161,WH03,5,-5,48,4,2024-01-01 00:00:00
P1161,WH03,6,-7,48,4,2024-01-01 00:00:00
P1161,WH03,7,5,48,4,2024-01-01 00:00:00
P1161,WH03,8,-4,48,4,2024-01-01 00:00:00
P1161,WH03,9,-8,48,4,2024-01-01 00:00:00
P1161,WH03,10,-8,48,4,2024-01-01 00:00:00
P1161,WH04,1,9,118,67,2024-01-01 00:00:00
P1161,WH04,2,2,118,67,2024-01-01 00:00:00
P1161,WH04,3,-22,118,67,2024-01-01 00:00:00
P1161,WH04,4,0,118,67,2024-01-01 00:00:00
P1161,WH04,5,-7,118,67,2024-01-01 00:00:00
P1161,WH04,6,-20,118,67,2024-01-01 00:00:00
P1161,WH04,7,-4,118,67,2024-01-01 00:00:00
P1161,WH04,8,7,118,67,2024-01-01 00:00:00
P1161,WH04,9,-3,118,67,2024-01-01 00:00:00
P1161,WH04,10,-6,118,67,2024-01-01 00:00:00
P1161,WH06,1,9,72,9,2024-01-01 00:00:00
P1161,WH06,2,-4,72,9,2024-01-01 00:00:00
P1161,WH06,3,-8,72,9,2024-01-01 00:00:00
P1161,WH06,4,-7,72,9,2024-01-01 00:00:00
P1161,WH06,5,-5,72,9,2024-01-01 00:00:00
P1161,WH06,6,-22,72,9,2024-01-01 00:00:00
P1161,WH06,7,-4,72,9,2024-01-01 00:00:00
P1161,WH06,8,-6,72,9,2024-01-01 00:00:00
P1161,WH06,9,-8,72,9,2024-01-01 00:00:00
P1161,WH06,10,-8,72,9,2024-01-01 00:00:00
P1162,WH01,1,-6,63,3,2024-01-01 00:00:00
P1162,WH01,2,3,63,3,2024-01-01 00:00:00
P1162,WH01,3,-18,63,3,2024-01-01 00:00:00
P1162,WH01,4,-8,63,3,2024-01-01 00:00:00
P1162,WH01,5,-3,63,3,2024-01-01 00:00:00
P1162,WH01,6,9,63,3,2024-01-01 00:00:00
P1162,WH01,7,-8,63,3,2024-01-01 00:00:00
P1162,WH01,8,2,63,3,2024-01-01 00:00:00
P1162,WH01,9,-2,63,3,2024-01-01 00:00:00
P1162,WH01,10,-6,63,3,2024-01-01 00:00:00
P1162,WH06,1,-8,47,7,2024-01-01 00:00:00
P1162,WH06,2,-8,47,7,2024-01-01 00:00:00
P1162,WH06,3,-16,47,7,2024-01-01 00:00:00
P1162,WH06,4,2,47,7,2024-01-01 00:00:00
P1162,WH06,5,-7,47,7,2024-01-01 00:00:00
P1162,WH06,6,-2,47,7,2024-01-01 00:00:00
P1162,WH06,7,-3,47,7,2024-01-01 00:00:00
P1162,WH06,8,-3,47,7,2024-01-01 00:00:00
P1162,WH06,9,7,47,7,2024-01-01 00:00:00
P1162,WH06,10,-2,47,7,2024-01-01 00:00:00
P1163,WH01,1,-30,67,23,2024-01-01 00:00:00
P1163,WH01,2,-6,67,23,2024-01-01 00:00:00
P1163,WH01,3,6,67,23,2024-01-01 00:00:00
P1163,WH01,4,-22,67,23,2024-01-01 00:00:00
P1163,WH01,5,-7,67,23,2024-01-01 00:00:00
P1163,WH01,6,-3,67,23,2024-01-01 00:00:00
P1163,WH01,7,-19,67,23,2024-01-01 00:00:00
P1163,WH01,8,6,67,23,2024-01-01 00:00:00
P1163,WH01,9,9,67,23,2024-01-01 00:00:00
P1163,WH01,10,-8,67,23,2024-01-01 00:00:00
P1163,WH02,1,-3,128,62,2024-01-01 00:00:00
P1163,WH02,2,8,128,62,2024-01-01 00:00:00
P1163,WH02,3,-4,128,62,2024-01-01 00:00:00
P1163,WH02,4,1,128,62,2024-01-01 00:00:00
P1163,WH02,5,3,128,62,2024-01-01 00:00:00
P1163,WH02,6,-2,128,62,2024-01-01 00:00:00
P1163,WH02,7,3,128,62,2024-01-01 00:00:00
P1163,WH02,8,-3,128,62,2024-01-01 00:00:00
P1163,WH02,9,-8,128,62,2024-01-01 00:00:00
P1163,WH02,10,1,128,62,2024-01-01 00:00:00
P1164,WH01,1,-4,49,0,2024-01-01 00:00:00
P1164,WH01,2,-4,49,0,2024-01-01 00:00:00
P1164,WH01,3,-6,49,0,2024-01-01 00:00:00
P1164,WH01,4,7,49,0,2024-01-01 00:00:00
P1164,WH01,5,-3,49,0,2024-01-01 00:00:00
P1164,WH01,6,4,49,0,2024-01-01 00:00:00
P1164,WH01,7,-2,49,0,2024-01-01 00:00:00
P1164,WH01,8,-8,49,0,2024-01-01 00:00:00
P1164,WH01,9,-2,49,0,2024-01-01 00:00:00
P1164,WH01,10,-5,49,0,2024-01-01 00:00:00
P1164,WH03,1,-2,92,25,2024-01-01 00:00:00
P1164,WH03,2,-3,92,25,2024-01-01 00:00:00
P1164,WH03,3,3,92,25,2024-01-01 00:00:00
P1164,WH03,4,-6,92,25,2024-01-01 00:00:00
P1164,WH03,5,-8,92,25,2024-01-01 00:00:00
P1164,WH03,6,-6,92,25,2024-01-01 00:00:00
P1164,WH03,7,-17,92,25,2024-01-01 00:00:00
P1164,WH03,8,-7,92,25,2024-01-01 00:00:00
P1164,WH03,9,-3,92,25,2024-01-01 00:00:00
P1164,WH03,10,-7,92,25,2024-01-01 00:00:00
P1164,WH04,1,-16,122,84,2024-01-01 00:00:00
P1164,WH04,2,-8,122,84,2024-01-01 00:00:00
P1164,WH04,3,-5,122,84,2024-01-01 00:00:00
P1164,WH04,4,-4,122,84,2024-01-01 00:00:00
P1164,WH04,5,0,122,84,2024-01-01 00:00:00
P1164,WH04,6,-28,122,84,2024-01-01 00:00:00
P1164,WH04,7,-20,122,84,2024-01-01 00:00:00
P1164,WH04,8,-7,122,84,2024-01-01 00:00:00
P1164,WH04,9,-5,122,84,2024-01-01 00:00:00
P1164,WH04,10,-6,122,84,2024-01-01 00:00:00
P1164,WH06,1,-3,86,50,2024-01-01 00:00:00
P1164,WH06,2,8,86,50,2024-01-01 00:00:00
P1164,WH06,3,-5,86,50,2024-01-01 00:00:00
P1164,WH06,4,-4,86,50,2024-01-01 00:00:00
P1164,WH06,5,-3,86,50,2024-01-01 00:00:00
P1164,WH06,6,-8,86,50,2024-01-01 00:00:00
P1164,WH06,7,4,86,50,2024-01-01 00:00:00
P1164,WH06,8,-3,86,50,2024-01-01 00:00:00
P1164,WH06,9,-5,86,50,2024-01-01 00:00:00
P1164,WH06,10,-5,86,50,2024-01-01 00:00:00
P1165,WH01,1,-3,43,0,2024-01-01 00:00:00
P1165,WH01,2,-2,43,0,2024-01-01 00:00:00
P1165,WH01,3,2,43,0,2024-01-01 00:00:00
P1165,WH01,4,-24,43,0,2024-01-01 00:00:00
P1165,WH01,5,-7,43,0,2024-01-01 00:00:00
P1165,WH01,6,-8,43,0,2024-01-01 00:00:00
P1165,WH01,7,-2,43,0,2024-01-01 00:00:00
P1165,WH01,8,-3,43,0,2024-01-01 00:00:00
P1165,WH01,9,9,43,0,2024-01-01 00:00:00
P1165,WH01,10,4,43,0,2024-01-01 00:00:00
P1165,WH03,1,-16,138,62,2024-01-01 00:00:00
P1165,WH03,2,-7,138,62,2024-01-01 00:00:00
P1165,WH03,3,7,138,62,2024-01-01 00:00:00
P1165,WH03,4,9,138,62,2024-01-01 00:00:00
P1165,WH03,5,8,138,62,2024-01-01 00:00:00
P1165,WH03,6,9,138,62,2024-01-01 00:00:00
P1165,WH03,7,-8,138,62,2024-01-01 00:00:00
P1165,WH03,8,-2,138,62,2024-01-01 00:00:00
P1165,WH03,9,3,138,62,2024-01-01 00:00:00
P1165,WH03,10,-8,138,62,2024-01-01 00:00:00
P1165,WH04,1,3,119,76,2024-01-01 00:00:00
P1165,WH04,2,-6,119,76,2024-01-01 00:00:00
P1165,WH04,3,-3,119,76,2024-01-01 00:00:00
P1165,WH04,4,-8,119,76,2024-01-01 00:00:00
P1165,WH04,5,-6,119,76,2024-01-01 00:00:00
P1165,WH04,6,8,119,76,2024-01-01 00:00:00
P1165,WH04,7,-30,119,76,2024-01-01 00:00:00
P1165,WH04,8,-8,119,76,2024-01-01 00:00:00
P1165,WH04,9,7,119,76,2024-01-01 00:00:00
P1165,WH04,10,-4,119,76,2024-01-01 00:00:00
P1165,WH06,1,-4,123,78,2024-01-01 00:00:00
P1165,WH06,2,4,123,78,2024-01-01 00:00:00
P1165,WH06,3,-7,123,78,2024-01-01 00:00:00
P1165,WH06,4,-5,123,78,2024-01-01 00:00:00
P1165,WH06,5,5,123,78,2024-01-01 00:00:00
P1165,WH06,6,5,123,78,2024-01-01 00:00:00
P1165,WH06,7,-5,123,78,2024-01-01 00:00:00
P1165,WH06,8,-4,123,78,2024-01-01 00:00:00
P1165,WH06,9,-4,123,78,2024-01-01 00:00:00
P1165,WH06,10,-18,123,78,2024-01-01 00:00:00
P1166,WH01,1,-6,44,3,2024-01-01 00:00:00
P1166,WH01,2,-23,44,3,2024-01-01 00:00:00
P1166,WH01,3,-22,44,3,2024-01-01 00:00:00
P1166,WH01,4,-8,44,3,2024-01-01 00:00:00
P1166,WH01,5,3,44,3,2024-01-01 00:00:00
P1166,WH01,6,1,44,3,2024-01-01 00:00:00
P1166,WH01,7,-5,44,3,2024-01-01 00:00:00
P1166,WH01,8,-4,44,3,2024-01-01 00:00:00
P1166,WH01,9,-3,44,3,2024-01-01 00:00:00
P1166,WH01,10,-3,44,3,2024-01-01 00:00:00
P1166,WH03,1,-8,72,16,2024-01-01 00:00:00
P1166,WH03,2,-7,72,16,2024-01-01 00:00:00
P1166,WH03,3,-23,72,16,2024-01-01 00:00:00
P1166,WH03,4,-6,72,16,2024-01-01 00:00:00
P1166,WH03,5,-5,72,16,2024-01-01 00:00:00
P1166,WH03,6,-4,72,16,2024-01-01 00:00:00
P1166,WH03,7,-6,72,16,2024-01-01 00:00:00
P1166,WH03,8,-8,72,16,2024-01-01 00:00:00
P1166,WH03,9,-8,72,16,2024-01-01 00:00:00
P1166,WH03,10,-8,72,16,2024-01-01 00:00:00
P1166,WH04,1,-4,268,211,2024-01-01 00:00:00
P1166,WH04,2,-3,268,211,2024-01-01 00:00:00
P1166,WH04,3,-6,268,211,2024-01-01 00:00:00
P1166,WH04,4,6,268,211,2024-01-01 00:00:00
P1166,WH04,5,-28,268,211,2024-01-01 00:00:00
P1166,WH04,6,-4,268,211,2024-01-01 00:00:00
P1166,WH04,7,-7,268,211,2024-01-01 00:00:00
P1166,WH04,8,-3,268,211,2024-01-01 00:00:00
P1166,WH04,9,-6,268,211,2024-01-01 00:00:00
P1166,WH04,10,-8,268,211,2024-01-01 00:00:00
P1166,WH06,1,-3,52,3,2024-01-01 00:00:00
P1166,WH06,2,-6,52,3,2024-01-01 00:00:00
P1166,WH06,3,-2,52,3,2024-01-01 00:00:00
P1166,WH06,4,-7,52,3,2024-01-01 00:00:00
P1166,WH06,5,-21,52,3,2024-01-01 00:00:00
P1166,WH06,6,0,52,3,2024-01-01 00:00:00
P1166,WH06,7,0,52,3,2024-01-01 00:00:00
P1166,WH06,8,7,52,3,2024-01-01 00:00:00
P1166,WH06,9,-6,52,3,2024-01-01 00:00:00
P1166,WH06,10,-25,52,3,2024-01-01 00:00:00
P1167,WH01,1,-3,55,7,2024-01-01 00:00:00
P1167,WH01,2,8,55,7,2024-01-01 00:00:00
P1167,WH01,3,-7,55,7,2024-01-01 00:00:00
P1167,WH01,4,-5,55,7,2024-01-01 00:00:00
P1167,WH01,5,-4,55,7,2024-01-01 00:00:00
P1167,WH01,6,-2,55,7,2024-01-01 00:00:00
P1167,WH01,7,-8,55,7,2024-01-01 00:00:00
P1167,WH01,8,-2,55,7,2024-01-01 00:00:00
P1167,WH01,9,-20,55,7,2024-01-01 00:00:00
P1167,WH01,10,7,55,7,2024-01-01 00:00:00
P1167,WH02,1,-2,76,20,2024-01-01 00:00:00
P1167,WH02,2,-24,76,20,2024-01-01 00:00:00
P1167,WH02,3,5,76,20,2024-01-01 00:00:00
P1167,WH02,4,-4,76,20,2024-01-01 00:00:00
P1167,WH02,5,-7,76,20,2024-01-01 00:00:00
P1167,WH02,6,-5,76,20,2024-01-01 00:00:00
P1167,WH02,7,5,76,20,2024-01-01 00:00:00
P1167,WH02,8,-7,76,20,2024-01-01 00:00:00
P1167,WH02,9,-21,76,20,2024-01-01 00:00:00
P1167,WH02,10,-8,76,20,2024-01-01 00:00:00
P1168,WH01,1,-2,31,0,2024-01-01 00:00:00
P1168,WH01,2,-27,31,0,2024-01-01 00:00:00
P1168,WH01,3,-8,31,0,2024-01-01 00:00:00
P1168,WH01,4,-5,31,0,2024-01-01 00:00:00
P1168,WH01,5,3,31,0,2024-01-01 00:00:00
P1168,WH01,6,-7,31,0,2024-01-01 00:00:00
P1168,WH01,7,-2,31,0,2024-01-01 00:00:00
P1168,WH01,8,-2,31,0,2024-01-01 00:00:00
P1168,WH01,9,-5,31,0,2024-01-01 00:00:00
P1168,WH01,10,-6,31,0,2024-01-01 00:00:00
P1168,WH03,1,-4,43,7,2024-01-01 00:00:00
P1168,WH03,2,-8,43,7,2024-01-01 00:00:00
P1168,WH03,3,-23,43,7,2024-01-01 00:00:00
P1168,WH03,4,-5,43,7,2024-01-01 00:00:00
P1168,WH03,5,-7,43,7,2024-01-01 00:00:00
P1168,WH03,6,-21,43,7,2024-01-01 00:00:00
P1168,WH03,7,-8,43,7,2024-01-01 00:00:00
P1168,WH03,8,-8,43,7,2024-01-01 00:00:00
P1168,WH03,9,8,43,7,2024-01-01 00:00:00
P1168,WH03,10,-3,43,7,2024-01-01 00:00:00
P1168,WH04,1,-2,186,147,2024-01-01 00:00:00
P1168,WH04,2,-4,186,147,2024-01-01 00:00:00
P1168,WH04,3,-23,186,147,2024-01-01 00:00:00
P1168,WH04,4,-18,186,147,2024-01-01 00:00:00
P1168,WH04,5,-3,186,147,2024-01-01 00:00:00
P1168,WH04,6,-2,186,147,2024-01-01 00:00:00
P1168,WH04,7,-7,186,147,2024-01-01 00:00:00
P1168,WH04,8,-5,186,147,2024-01-01 00:00:00
P1168,WH04,9,-7,186,147,2024-01-01 00:00:00
P1168,WH04,10,-6,186,147,2024-01-01 00:00:00
P1168,WH06,1,-3,64,11,2024-01-01 00:00:00
P1168,WH06,2,-4,64,11,2024-01-01 00:00:00
P1168,WH06,3,-22,64,11,2024-01-01 00:00:00
P1168,WH06,4,-7,64,11,2024-01-01 00:00:00
P1168,WH06,5,-4,64,11,2024-01-01 00:00:00
P1168,WH06,6,-4,64,11,2024-01-01 00:00:00
P1168,WH06,7,-2,64,11,2024-01-01 00:00:00
P1168,WH06,8,2,64,11,2024-01-01 00:00:00
P1168,WH06,9,-3,64,11,2024-01-01 00:00:00
P1168,WH06,10,9,64,11,2024-01-01 00:00:00
P1171,WH01,1,-6,77,21,2024-01-01 00:00:00
P1171,WH01,2,-8,77,21,2024-01-01 00:00:00
P1171,WH01,3,-3,77,21,2024-01-01 00:00:00
P1171,WH01,4,-6,77,21,2024-01-01 00:00:00
P1171,WH01,5,-4,77,21,2024-01-01 00:00:00
P1171,WH01,6,-4,77,21,2024-01-01 00:00:00
P1171,WH01,7,-2,77,21,2024-01-01 00:00:00
P1171,WH01,8,-5,77,21,2024-01-01 00:00:00
P1171,WH01,9,-8,77,21,2024-01-01 00:00:00
P1171,WH01,10,10,77,21,2024-01-01 00:00:00
P1171,WH03,1,-2,77,4,2024-01-01 00:00:00
P1171,WH03,2,-8,77,4,2024-01-01 00:00:00
P1171,WH03,3,-5,77,4,2024-01-01 00:00:00
P1171,WH03,4,-28,77,4,2024-01-01 00:00:00
P1171,WH03,5,5,77,4,2024-01-01 00:00:00
P1171,WH03,6,-5,77,4,2024-01-01 00:00:00
P1171,WH03,7,-5,77,4,2024-01-01 00:00:00
P1171,WH03,8,-28,77,4,2024-01-01 00:00:00
P1171,WH03,9,-3,77,4,2024-01-01 00:00:00
P1171,WH03,10,-5,77,4,2024-01-01 00:00:00
P1171,WH05,1,-8,95,45,2024-01-01 00:00:00
P1171,WH05,2,-2,95,45,2024-01-01 00:00:00
P1171,WH05,3,0,95,45,2024-01-01 00:00:00
P1171,WH05,4,-5,95,45,2024-01-01 00:00:00
P1171,WH05,5,5,95,45,2024-01-01 00:00:00
P1171,WH05,6,-4,95,45,2024-01-01 00:00:00
P1171,WH05,7,6,95,45,2024-01-01 00:00:00
P1171,WH05,8,1,95,45,2024-01-01 00:00:00
P1171,WH05,9,-7,95,45,2024-01-01 00:00:00
P1171,WH05,10,-5,95,45,2024-01-01 00:00:00
P1171,WH06,1,-7,98,32,2024-01-01 00:00:00
P1171,WH06,2,-26,98,32,2024-01-01 00:00:00
P1171,WH06,3,-6,98,32,2024-01-01 00:00:00
P1171,WH06,4,-8,98,32,2024-01-01 00:00:00
P1171,WH06,5,-8,98,32,2024-01-01 00:00:00
P1171,WH06,6,-7,98,32,2024-01-01 00:00:00
P1171,WH06,7,-15,98,32,2024-01-01 00:00:00
P1171,WH06,8,-17,98,32,2024-01-01 00:00:00
P1171,WH06,9,9,98,32,2024-01-01 00:00:00
P1171,WH06,10,-4,98,32,2024-01-01 00:00:00
P1172,WH01,1,-2,61,4,2024-01-01 00:00:00
P1172,WH01,2,-8,61,4,2024-01-01 00:00:00
P1172,WH01,3,-6,61,4,2024-01-01 00:00:00
P1172,WH01,4,-6,61,4,2024-01-01 00:00:00
P1172,WH01,5,6,61,4,2024-01-01 00:00:00
P1172,WH01,6,-7,61,4,2024-01-01 00:00:00
P1172,WH01,7,-6,61,4,2024-01-01 00:00:00
P1172,WH01,8,-21,61,4,2024-01-01 00:00:00
P1172,WH01,9,-5,61,4,2024-01-01 00:00:00
P1172,WH01,10,-6,61,4,2024-01-01 00:00:00
P1172,WH03,1,-3,73,37,2024-01-01 00:00:00
P1172,WH03,2,-5,73,37,2024-01-01 00:00:00
P1172,WH03,3,-6,73,37,2024-01-01 00:00:00
P1172,WH03,4,-6,73,37,2024-01-01 00:00:00
P1172,WH03,5,-6,73,37,2024-01-01 00:00:00
P1172,WH03,6,-3,73,37,2024-01-01 00:00:00
P1172,WH03,7,-7,73,37,2024-01-01 00:00:00
P1172,WH03,8,-6,73,37,2024-01-01 00:00:00
P1172,WH03,9,-6,73,37,2024-01-01 00:00:00
P1172,WH03,10,-7,73,37,2024-01-01 00:00:00
P1172,WH05,1,-26,137,79,2024-01-01 00:00:00
P1172,WH05,2,-7,137,79,2024-01-01 00:00:00
P1172,WH05,3,-4,137,79,2024-01-01 00:00:00
P1172,WH05,4,-8,137,79,2024-01-01 00:00:00
P1172,WH05,5,-5,137,79,2024-01-01 00:00:00
P1172,WH05,6,-18,137,79,2024-01-01 00:00:00
P1172,WH05,7,-8,137,79,2024-01-01 00:00:00
P1172,WH05,8,1,137,79,2024-01-01 00:00:00
P1172,WH05,9,3,137,79,2024-01-01 00:00:00
P1172,WH05,10,-6,137,79,2024-01-01 00:00:00
P1172,WH06,1,-3,80,32,2024-01-01 00:00:00
P1172,WH06,2,-7,80,32,2024-01-01 00:00:00
P1172,WH06,3,-5,80,32,2024-01-01 00:00:00
P1172,WH06,4,-6,80,32,2024-01-01 00:00:00
P1172,WH06,5,-28,80,32,2024-01-01 00:00:00
P1172,WH06,6,-7,80,32,2024-01-01 00:00:00
P1172,WH06,7,4,80,32,2024-01-01 00:00:00
P1172,WH06,8,-8,80,32,2024-01-01 00:00:00
P1172,WH06,9,-3,80,32,2024-01-01 00:00:00
P1172,WH06,10,-7,80,32,2024-01-01 00:00:00
P1173,WH01,1,-5,47,0,2024-01-01 00:00:00
P1173,WH01,2,-3,47,0,2024-01-01 00:00:00
P1173,WH01,3,-6,47,0,2024-01-01 00:00:00
P1173,WH01,4,-7,47,0,2024-01-01 00:00:00
P1173,WH01,5,3,47,0,2024-01-01 00:00:00
P1173,WH01,6,-4,47,0,2024-01-01 00:00:00
P1173,WH01,7,-4,47,0,2024-01-01 00:00:00
P1173,WH01,8,5,47,0,2024-01-01 00:00:00
P1173,WH01,9,-5,47,0,2024-01-01 00:00:00
P1173,WH01,10,-2,47,0,2024-01-01 00:00:00
P1173,WH03,1,-2,73,11,2024-01-01 00:00:00
P1173,WH03,2,5,73,11,2024-01-01 00:00:00
P1173,WH03,3,1,73,11,2024-01-01 00:00:00
P1173,WH03,4,-5,73,11,2024-01-01 00:00:00
P1173,WH03,5,-3,73,11,2024-01-01 00:00:00
P1173,WH03,6,-8,73,11,2024-01-01 00:00:00
P1173,WH03,7,-2,73,11,2024-01-01 00:00:00
P1173,WH03,8,-5,73,11,2024-01-01 00:00:00
P1173,WH03,9,-2,73,11,2024-01-01 00:00:00
P1173,WH03,10,-3,73,11,2024-01-01 00:00:00
P1173,WH05,1,-3,100,41,2024-01-01 00:00:00
P1173,WH05,2,-3,100,41,2024-01-01 00:00:00
P1173,WH05,3,-29,100,41,2024-01-01 00:00:00
P1173,WH05,4,-4,100,41,2024-01-01 00:00:00
P1173,WH05,5,-4,100,41,2024-01-01 00:00:00
P1173,WH05,6,-28,100,41,2024-01-01 00:00:00
