product_id,warehouse_id,beginning_inventory,effective_date,created_at
P0522,WH04,222,2024-01-01,2024-01-01 00:00:00
P0522,WH05,114,2024-01-01,2024-01-01 00:00:00
P0522,WH06,241,2024-01-01,2024-01-01 00:00:00
P0523,WH01,63,2024-01-01,2024-01-01 00:00:00
P0523,WH03,47,2024-01-01,2024-01-01 00:00:00
P0523,WH04,35,2024-01-01,2024-01-01 00:00:00
P0523,WH05,0,2024-01-01,2024-01-01 00:00:00
P0523,WH06,36,2024-01-01,2024-01-01 00:00:00
P0524,WH01,50,2024-01-01,2024-01-01 00:00:00
P0524,WH03,4,2024-01-01,2024-01-01 00:00:00
P0524,WH04,16,2024-01-01,2024-01-01 00:00:00
P0524,WH05,32,2024-01-01,2024-01-01 00:00:00
P0524,WH06,18,2024-01-01,2024-01-01 00:00:00
P0526,WH01,65,2024-01-01,2024-01-01 00:00:00
P0526,WH03,56,2024-01-01,2024-01-01 00:00:00
P0526,WH04,45,2024-01-01,2024-01-01 00:00:00
P0526,WH05,10,2024-01-01,2024-01-01 00:00:00
P0526,WH06,44,2024-01-01,2024-01-01 00:00:00
P0527,WH01,34,2024-01-01,2024-01-01 00:00:00
P0527,WH03,47,2024-01-01,2024-01-01 00:00:00
P0527,WH04,43,2024-01-01,2024-01-01 00:00:00
P0527,WH05,8,2024-01-01,2024-01-01 00:00:00
P0527,WH06,85,2024-01-01,2024-01-01 00:00:00
P0528,WH01,62,2024-01-01,2024-01-01 00:00:00
P0528,WH03,45,2024-01-01,2024-01-01 00:00:00
P0528,WH04,162,2024-01-01,2024-01-01 00:00:00
P0528,WH05,0,2024-01-01,2024-01-01 00:00:00
P0528,WH06,159,2024-01-01,2024-01-01 00:00:00
P0529,WH01,63,2024-01-01,2024-01-01 00:00:00
P0529,WH03,66,2024-01-01,2024-01-01 00:00:00
P0529,WH04,37,2024-01-01,2024-01-01 00:00:00
P0529,WH05,13,2024-01-01,2024-01-01 00:00:00
P0529,WH06,88,2024-01-01,2024-01-01 00:00:00
P0535,WH01,72,2024-01-01,2024-01-01 00:00:00
P0535,WH03,36,2024-01-01,2024-01-01 00:00:00
P0535,WH04,59,2024-01-01,2024-01-01 00:00:00
P0535,WH06,68,2024-01-01,2024-01-01 00:00:00
P0536,WH01,148,2024-01-01,2024-01-01 00:00:00
P0536,WH03,134,2024-01-01,2024-01-01 00:00:00
P0536,WH04,186,2024-01-01,2024-01-01 00:00:00
P0536,WH06,388,2024-01-01,2024-01-01 00:00:00
P0538,WH01,412,2024-01-01,2024-01-01 00:00:00
P0538,WH03,238,2024-01-01,2024-01-01 00:00:00
P0538,WH04,73,2024-01-01,2024-01-01 00:00:00
P0538,WH06,576,2024-01-01,2024-01-01 00:00:00
P0539,WH01,348,2024-01-01,2024-01-01 00:00:00
P0539,WH03,420,2024-01-01,2024-01-01 00:00:00
P0539,WH04,312,2024-01-01,2024-01-01 00:00:00
P0539,WH06,693,2024-01-01,2024-01-01 00:00:00
P0541,WH01,59,2024-01-01,2024-01-01 00:00:00
P0541,WH03,48,2024-01-01,2024-01-01 00:00:00
P0541,WH04,72,2024-01-01,2024-01-01 00:00:00
P0541,WH06,128,2024-01-01,2024-01-01 00:00:00
P0544,WH01,23,2024-01-01,2024-01-01 00:00:00
P0544,WH03,67,2024-01-01,2024-01-01 00:00:00
P0544,WH04,52,2024-01-01,2024-01-01 00:00:00
P0544,WH06,120,2024-01-01,2024-01-01 00:00:00
P0545,WH01,38,2024-01-01,2024-01-01 00:00:00
P0545,WH03,68,2024-01-01,2024-01-01 00:00:00
P0545,WH04,339,2024-01-01,2024-01-01 00:00:00
P0545,WH06,268,2024-01-01,2024-01-01 00:00:00
P0547,WH01,676,2024-01-01,2024-01-01 00:00:00
P0547,WH03,236,2024-01-01,2024-01-01 00:00:00
P0547,WH04,601,2024-01-01,2024-01-01 00:00:00
P0547,WH06,1168,2024-01-01,2024-01-01 00:00:00
P0548,WH01,690,2024-01-01,2024-01-01 00:00:00
P0548,WH03,783,2024-01-01,2024-01-01 00:00:00
P0548,WH04,438,2024-01-01,2024-01-01 00:00:00
P0548,WH06,1491,2024-01-01,2024-01-01 00:00:00
P0549,WH01,93,2024-01-01,2024-01-01 00:00:00
P0549,WH03,132,2024-01-01,2024-01-01 00:00:00
P0549,WH04,16,2024-01-01,2024-01-01 00:00:00
P0549,WH06,368,2024-01-01,2024-01-01 00:00:00
P0550,WH01,24,2024-01-01,2024-01-01 00:00:00
P0550,WH03,63,2024-01-01,2024-01-01 00:00:00
P0550,WH04,70,2024-01-01,2024-01-01 00:00:00
P0550,WH06,156,2024-01-01,2024-01-01 00:00:00
P0556,WH01,68,2024-01-01,2024-01-01 00:00:00
P0556,WH03,44,2024-01-01,2024-01-01 00:00:00
P0556,WH04,140,2024-01-01,2024-01-01 00:00:00
P0556,WH06,208,2024-01-01,2024-01-01 00:00:00
P0557,WH01,55,2024-01-01,2024-01-01 00:00:00
P0557,WH03,55,2024-01-01,2024-01-01 00:00:00
P0557,WH04,153,2024-01-01,2024-01-01 00:00:00
P0557,WH06,341,2024-01-01,2024-01-01 00:00:00
P0558,WH01,42,2024-01-01,2024-01-01 00:00:00
P0558,WH03,15,2024-01-01,2024-01-01 00:00:00
P0558,WH04,99,2024-01-01,2024-01-01 00:00:00
P0558,WH06,327,2024-01-01,2024-01-01 00:00:00
P0559,WH01,24,2024-01-01,2024-01-01 00:00:00
P0559,WH03,39,2024-01-01,2024-01-01 00:00:00
P0559,WH04,98,2024-01-01,2024-01-01 00:00:00
P0559,WH06,265,2024-01-01,2024-01-01 00:00:00
P0560,WH01,0,2024-01-01,2024-01-01 00:00:00
P0560,WH03,48,2024-01-01,2024-01-01 00:00:00
P0560,WH04,24,2024-01-01,2024-01-01 00:00:00
P0560,WH06,51,2024-01-01,2024-01-01 00:00:00
P0570,WH01,26,2024-01-01,2024-01-01 00:00:00
P0570,WH03,29,2024-01-01,2024-01-01 00:00:00
P0570,WH04,36,2024-01-01,2024-01-01 00:00:00
P0570,WH06,161,2024-01-01,2024-01-01 00:00:00
P0577,WH01,124,2024-01-01,2024-01-01 00:00:00
P0577,WH03,16,2024-01-01,2024-01-01 00:00:00
P0577,WH04,144,2024-01-01,2024-01-01 00:00:00
P0577,WH05,84,2024-01-01,2024-01-01 00:00:00
P0577,WH06,147,2024-01-01,2024-01-01 00:00:00
P0578,WH01,144,2024-01-01,2024-01-01 00:00:00
P0578,WH03,58,2024-01-01,2024-01-01 00:00:00
P0578,WH04,191,2024-01-01,2024-01-01 00:00:00
P0578,WH05,65,2024-01-01,2024-01-01 00:00:00
P0578,WH06,146,2024-01-01,2024-01-01 00:00:00
P0579,WH01,80,2024-01-01,2024-01-01 00:00:00
P0579,WH03,36,2024-01-01,2024-01-01 00:00:00
P0579,WH04,139,2024-01-01,2024-01-01 00:00:00
P0579,WH05,95,2024-01-01,2024-01-01 00:00:00
P0579,WH06,129,2024-01-01,2024-01-01 00:00:00
P0601,WH01,4,2024-01-01,2024-01-01 00:00:00
P0601,WH03,6,2024-01-01,2024-01-01 00:00:00
P0601,WH04,0,2024-01-01,2024-01-01 00:00:00
P0601,WH06,43,2024-01-01,2024-01-01 00:00:00
P0602,WH01,7,2024-01-01,2024-01-01 00:00:00
P0602,WH03,15,2024-01-01,2024-01-01 00:00:00
P0602,WH04,36,2024-01-01,2024-01-01 00:00:00
P0602,WH06,54,2024-01-01,2024-01-01 00:00:00
P0603,WH01,2,2024-01-01,2024-01-01 00:00:00
P0603,WH03,3,2024-01-01,2024-01-01 00:00:00
P0603,WH04,0,2024-01-01,2024-01-01 00:00:00
P0603,WH06,5,2024-01-01,2024-01-01 00:00:00
P0604,WH01,10,2024-01-01,2024-01-01 00:00:00
P0604,WH03,2,2024-01-01,2024-01-01 00:00:00
P0604,WH04,0,2024-01-01,2024-01-01 00:00:00
P0604,WH06,1,2024-01-01,2024-01-01 00:00:00
P0606,WH01,6,2024-01-01,2024-01-01 00:00:00
P0606,WH03,3,2024-01-01,2024-01-01 00:00:00
P0606,WH04,21,2024-01-01,2024-01-01 00:00:00
P0606,WH06,31,2024-01-01,2024-01-01 00:00:00
P0607,WH01,0,2024-01-01,2024-01-01 00:00:00
P0607,WH02,0,2024-01-01,2024-01-01 00:00:00
P0608,WH01,0,2024-01-01,2024-01-01 00:00:00
P0608,WH02,0,2024-01-01,2024-01-01 00:00:00
P0609,WH01,0,2024-01-01,2024-01-01 00:00:00
P0609,WH02,0,2024-01-01,2024-01-01 00:00:00
P0610,WH01,0,2024-01-01,2024-01-01 00:00:00
P0610,WH02,0,2024-01-01,2024-01-01 00:00:00
P0611,WH01,0,2024-01-01,2024-01-01 00:00:00
P0611,WH02,0,2024-01-01,2024-01-01 00:00:00
P0612,WH01,0,2024-01-01,2024-01-01 00:00:00
P0612,WH02,0,2024-01-01,2024-01-01 00:00:00
P0613,WH01,0,2024-01-01,2024-01-01 00:00:00
P0627,WH01,40,2024-01-01,2024-01-01 00:00:00
P0627,WH03,56,2024-01-01,2024-01-01 00:00:00
P0627,WH04,72,2024-01-01,2024-01-01 00:00:00
P0627,WH05,24,2024-01-01,2024-01-01 00:00:00
P0627,WH06,88,2024-01-01,2024-01-01 00:00:00
P0628,WH01,162,2024-01-01,2024-01-01 00:00:00
P0628,WH03,39,2024-01-01,2024-01-01 00:00:00
P0628,WH04,118,2024-01-01,2024-01-01 00:00:00
P0628,WH05,123,2024-01-01,2024-01-01 00:00:00
P0628,WH06,130,2024-01-01,2024-01-01 00:00:00
P0629,WH01,77,2024-01-01,2024-01-01 00:00:00
P0629,WH03,52,2024-01-01,2024-01-01 00:00:00
P0629,WH06,105,2024-01-01,2024-01-01 00:00:00
P0640,WH01,80,2024-01-01,2024-01-01 00:00:00
P0640,WH03,30,2024-01-01,2024-01-01 00:00:00
P0640,WH04,31,2024-01-01,2024-01-01 00:00:00
P0640,WH05,30,2024-01-01,2024-01-01 00:00:00
P0640,WH06,67,2024-01-01,2024-01-01 00:00:00
P0644,WH01,38,2024-01-01,2024-01-01 00:00:00
P0644,WH03,21,2024-01-01,2024-01-01 00:00:00
P0644,WH04,36,2024-01-01,2024-01-01 00:00:00
P0644,WH06,96,2024-01-01,2024-01-01 00:00:00
P0649,WH01,46,2024-01-01,2024-01-01 00:00:00
P0649,WH03,20,2024-01-01,2024-01-01 00:00:00
P0649,WH04,52,2024-01-01,2024-01-01 00:00:00
P0649,WH05,55,2024-01-01,2024-01-01 00:00:00
P0649,WH06,88,2024-01-01,2024-01-01 00:00:00
P0650,WH01,46,2024-01-01,2024-01-01 00:00:00
P0650,WH03,28,2024-01-01,2024-01-01 00:00:00
P0650,WH04,61,2024-01-01,2024-01-01 00:00:00
P0650,WH05,48,2024-01-01,2024-01-01 00:00:00
P0650,WH06,82,2024-01-01,2024-01-01 00:00:00
P0651,WH01,12,2024-01-01,2024-01-01 00:00:00
P0651,WH03,48,2024-01-01,2024-01-01 00:00:00
P0651,WH04,66,2024-01-01,2024-01-01 00:00:00
P0651,WH05,40,2024-01-01,2024-01-01 00:00:00
P0651,WH06,85,2024-01-01,2024-01-01 00:00:00
P0652,WH01,38,2024-01-01,2024-01-01 00:00:00
P0652,WH03,48,2024-01-01,2024-01-01 00:00:00
P0652,WH04,38,2024-01-01,2024-01-01 00:00:00
P0652,WH05,45,2024-01-01,2024-01-01 00:00:00
P0652,WH06,107,2024-01-01,2024-01-01 00:00:00
P0654,WH01,174,2024-01-01,2024-01-01 00:00:00
P0654,WH03,144,2024-01-01,2024-01-01 00:00:00
P0654,WH04,121,2024-01-01,2024-01-01 00:00:00
P0654,WH06,247,2024-01-01,2024-01-01 00:00:00
P0655,WH01,232,2024-01-01,2024-01-01 00:00:00
P0655,WH03,228,2024-01-01,2024-01-01 00:00:00
P0655,WH04,234,2024-01-01,2024-01-01 00:00:00
P0655,WH06,432,2024-01-01,2024-01-01 00:00:00
P0656,WH01,431,2024-01-01,2024-01-01 00:00:00
P0656,WH03,236,2024-01-01,2024-01-01 00:00:00
P0656,WH04,175,2024-01-01,2024-01-01 00:00:00
P0656,WH06,344,2024-01-01,2024-01-01 00:00:00
P0657,WH01,639,2024-01-01,2024-01-01 00:00:00
P0657,WH03,283,2024-01-01,2024-01-01 00:00:00
P0657,WH04,201,2024-01-01,2024-01-01 00:00:00
P0657,WH06,683,2024-01-01,2024-01-01 00:00:00
P0659,WH01,268,2024-01-01,2024-01-01 00:00:00
P0659,WH03,288,2024-01-01,2024-01-01 00:00:00
P0659,WH04,260,2024-01-01,2024-01-01 00:00:00
P0659,WH06,300,2024-01-01,2024-01-01 00:00:00
P0667,WH01,12,2024-01-01,2024-01-01 00:00:00
P0667,WH02,16,2024-01-01,2024-01-01 00:00:00
P0668,WH01,8,2024-01-01,2024-01-01 00:00:00
P0668,WH02,136,2024-01-01,2024-01-01 00:00:00
P0671,WH01,10,2024-01-01,2024-01-01 00:00:00
P0671,WH02,31,2024-01-01,2024-01-01 00:00:00
P0672,WH01,6,2024-01-01,2024-01-01 00:00:00
P0672,WH02,4,2024-01-01,2024-01-01 00:00:00
P0675,WH01,81,2024-01-01,2024-01-01 00:00:00
P0675,WH02,150,2024-01-01,2024-01-01 00:00:00
P0676,WH01,136,2024-01-01,2024-01-01 00:00:00
P0676,WH02,100,2024-01-01,2024-01-01 00:00:00
P0677,WH01,380,2024-01-01,2024-01-01 00:00:00
P0677,WH02,284,2024-01-01,2024-01-01 00:00:00
P0679,WH01,20,2024-01-01,2024-01-01 00:00:00
P0679,WH03,13,2024-01-01,2024-01-01 00:00:00
P0679,WH06,60,2024-01-01,2024-01-01 00:00:00
P0685,WH01,51,2024-01-01,2024-01-01 00:00:00
P0685,WH03,93,2024-01-01,2024-01-01 00:00:00
P0685,WH06,96,2024-01-01,2024-01-01 00:00:00
P0686,WH01,55,2024-01-01,2024-01-01 00:00:00
P0686,WH03,62,2024-01-01,2024-01-01 00:00:00
P0686,WH06,164,2024-01-01,2024-01-01 00:00:00
P0688,WH01,268,2024-01-01,2024-01-01 00:00:00
P0688,WH02,364,2024-01-01,2024-01-01 00:00:00
P0690,WH01,483,2024-01-01,2024-01-01 00:00:00
P0690,WH02,57,2024-01-01,2024-01-01 00:00:00
P0691,WH01,299,2024-01-01,2024-01-01 00:00:00
P0691,WH02,96,2024-01-01,2024-01-01 00:00:00
P0693,WH01,549,2024-01-01,2024-01-01 00:00:00
P0693,WH02,497,2024-01-01,2024-01-01 00:00:00
P0694,WH01,454,2024-01-01,2024-01-01 00:00:00
P0694,WH02,471,2024-01-01,2024-01-01 00:00:00
P0695,WH01,586,2024-01-01,2024-01-01 00:00:00
P0695,WH02,255,2024-01-01,2024-01-01 00:00:00
P0706,WH01,411,2024-01-01,2024-01-01 00:00:00
P0706,WH02,433,2024-01-01,2024-01-01 00:00:00
P0707,WH01,208,2024-01-01,2024-01-01 00:00:00
P0707,WH02,604,2024-01-01,2024-01-01 00:00:00
P0709,WH01,317,2024-01-01,2024-01-01 00:00:00
P0709,WH02,259,2024-01-01,2024-01-01 00:00:00
P0716,WH01,0,2024-01-01,2024-01-01 00:00:00
P0716,WH02,0,2024-01-01,2024-01-01 00:00:00
P0717,WH01,0,2024-01-01,2024-01-01 00:00:00
P0717,WH02,0,2024-01-01,2024-01-01 00:00:00
P0718,WH01,0,2024-01-01,2024-01-01 00:00:00
P0718,WH02,0,2024-01-01,2024-01-01 00:00:00
P0719,WH01,280,2024-01-01,2024-01-01 00:00:00
P0719,WH02,380,2024-01-01,2024-01-01 00:00:00
P0720,WH01,0,2024-01-01,2024-01-01 00:00:00
P0720,WH02,0,2024-01-01,2024-01-01 00:00:00
P0721,WH01,52,2024-01-01,2024-01-01 00:00:00
P0721,WH02,0,2024-01-01,2024-01-01 00:00:00
P0731,WH01,36,2024-01-01,2024-01-01 00:00:00
P0731,WH03,42,2024-01-01,2024-01-01 00:00:00
P0731,WH06,27,2024-01-01,2024-01-01 00:00:00
P0732,WH01,7,2024-01-01,2024-01-01 00:00:00
P0732,WH03,53,2024-01-01,2024-01-01 00:00:00
P0732,WH06,105,2024-01-01,2024-01-01 00:00:00
P0733,WH01,35,2024-01-01,2024-01-01 00:00:00
P0733,WH03,122,2024-01-01,2024-01-01 00:00:00
P0733,WH06,269,2024-01-01,2024-01-01 00:00:00
P0734,WH01,498,2024-01-01,2024-01-01 00:00:00
P0734,WH03,16,2024-01-01,2024-01-01 00:00:00
P0734,WH06,829,2024-01-01,2024-01-01 00:00:00
P0738,WH01,201,2024-01-01,2024-01-01 00:00:00
P0738,WH03,101,2024-01-01,2024-01-01 00:00:00
P0738,WH06,317,2024-01-01,2024-01-01 00:00:00
P0739,WH01,72,2024-01-01,2024-01-01 00:00:00
P0739,WH03,72,2024-01-01,2024-01-01 00:00:00
P0739,WH06,204,2024-01-01,2024-01-01 00:00:00
P0740,WH01,115,2024-01-01,2024-01-01 00:00:00
P0740,WH03,141,2024-01-01,2024-01-01 00:00:00
P0740,WH06,232,2024-01-01,2024-01-01 00:00:00
P0741,WH01,0,2024-01-01,2024-01-01 00:00:00
P0741,WH02,199,2024-01-01,2024-01-01 00:00:00
P0742,WH01,97,2024-01-01,2024-01-01 00:00:00
P0742,WH02,828,2024-01-01,2024-01-01 00:00:00
P0743,WH01,0,2024-01-01,2024-01-01 00:00:00
P0743,WH02,92,2024-01-01,2024-01-01 00:00:00
P0745,WH01,26,2024-01-01,2024-01-01 00:00:00
P0745,WH02,306,2024-01-01,2024-01-01 00:00:00
P0746,WH01,5,2024-01-01,2024-01-01 00:00:00
P0746,WH02,624,2024-01-01,2024-01-01 00:00:00
P0748,WH01,141,2024-01-01,2024-01-01 00:00:00
P0748,WH02,967,2024-01-01,2024-01-01 00:00:00
P0749,WH01,48,2024-01-01,2024-01-01 00:00:00
P0749,WH03,123,2024-01-01,2024-01-01 00:00:00
P0749,WH04,148,2024-01-01,2024-01-01 00:00:00
P0749,WH05,96,2024-01-01,2024-01-01 00:00:00
P0749,WH06,200,2024-01-01,2024-01-01 00:00:00
P0752,WH01,146,2024-01-01,2024-01-01 00:00:00
P0752,WH03,126,2024-01-01,2024-01-01 00:00:00
P0752,WH04,188,2024-01-01,2024-01-01 00:00:00
P0752,WH05,72,2024-01-01,2024-01-01 00:00:00
P0752,WH06,150,2024-01-01,2024-01-01 00:00:00
P0753,WH01,260,2024-01-01,2024-01-01 00:00:00
P0753,WH03,270,2024-01-01,2024-01-01 00:00:00
P0753,WH04,175,2024-01-01,2024-01-01 00:00:00
P0753,WH05,140,2024-01-01,2024-01-01 00:00:00
P0753,WH06,208,2024-01-01,2024-01-01 00:00:00
P0755,WH01,36,2024-01-01,2024-01-01 00:00:00
P0755,WH03,108,2024-01-01,2024-01-01 00:00:00
P0755,WH04,74,2024-01-01,2024-01-01 00:00:00
P0755,WH05,24,2024-01-01,2024-01-01 00:00:00
P0755,WH06,99,2024-01-01,2024-01-01 00:00:00
P0756,WH01,192,2024-01-01,2024-01-01 00:00:00
P0756,WH03,241,2024-01-01,2024-01-01 00:00:00
P0756,WH04,176,2024-01-01,2024-01-01 00:00:00
P0756,WH05,127,2024-01-01,2024-01-01 00:00:00
P0756,WH06,256,2024-01-01,2024-01-01 00:00:00
P0757,WH01,173,2024-01-01,2024-01-01 00:00:00
P0757,WH03,152,2024-01-01,2024-01-01 00:00:00
P0757,WH04,195,2024-01-01,2024-01-01 00:00:00
P0757,WH05,92,2024-01-01,2024-01-01 00:00:00
P0757,WH06,207,2024-01-01,2024-01-01 00:00:00
P0758,WH01,227,2024-01-01,2024-01-01 00:00:00
P0758,WH03,216,2024-01-01,2024-01-01 00:00:00
P0758,WH04,230,2024-01-01,2024-01-01 00:00:00
P0758,WH05,156,2024-01-01,2024-01-01 00:00:00
P0758,WH06,324,2024-01-01,2024-01-01 00:00:00
P0759,WH01,41,2024-01-01,2024-01-01 00:00:00
P0759,WH03,62,2024-01-01,2024-01-01 00:00:00
P0759,WH04,122,2024-01-01,2024-01-01 00:00:00
P0759,WH05,15,2024-01-01,2024-01-01 00:00:00
P0759,WH06,103,2024-01-01,2024-01-01 00:00:00
P0769,WH01,66,2024-01-01,2024-01-01 00:00:00
P0769,WH03,102,2024-01-01,2024-01-01 00:00:00
P0769,WH04,180,2024-01-01,2024-01-01 00:00:00
P0769,WH05,50,2024-01-01,2024-01-01 00:00:00
P0769,WH06,30,2024-01-01,2024-01-01 00:00:00
P0770,WH01,56,2024-01-01,2024-01-01 00:00:00
P0770,WH03,52,2024-01-01,2024-01-01 00:00:00
P0770,WH04,129,2024-01-01,2024-01-01 00:00:00
P0770,WH05,40,2024-01-01,2024-01-01 00:00:00
P0770,WH06,88,2024-01-01,2024-01-01 00:00:00
P0771,WH01,91,2024-01-01,2024-01-01 00:00:00
P0771,WH03,75,2024-01-01,2024-01-01 00:00:00
P0771,WH04,240,2024-01-01,2024-01-01 00:00:00
P0771,WH05,85,2024-01-01,2024-01-01 00:00:00
P0771,WH06,171,2024-01-01,2024-01-01 00:00:00
P0772,WH01,99,2024-01-01,2024-01-01 00:00:00
P0772,WH03,60,2024-01-01,2024-01-01 00:00:00
P0772,WH04,135,2024-01-01,2024-01-01 00:00:00
P0772,WH06,87,2024-01-01,2024-01-01 00:00:00
P0777,WH01,34,2024-01-01,2024-01-01 00:00:00
P0777,WH03,4,2024-01-01,2024-01-01 00:00:00
P0777,WH06,84,2024-01-01,2024-01-01 00:00:00
P0781,WH01,31,2024-01-01,2024-01-01 00:00:00
P0781,WH03,5,2024-01-01,2024-01-01 00:00:00
P0781,WH06,93,2024-01-01,2024-01-01 00:00:00
P0782,WH01,24,2024-01-01,2024-01-01 00:00:00
P0782,WH03,12,2024-01-01,2024-01-01 00:00:00
P0782,WH06,124,2024-01-01,2024-01-01 00:00:00
P0783,WH01,70,2024-01-01,2024-01-01 00:00:00
P0783,WH03,44,2024-01-01,2024-01-01 00:00:00
P0783,WH06,266,2024-01-01,2024-01-01 00:00:00
P0796,WH01,63,2024-01-01,2024-01-01 00:00:00
P0796,WH03,12,2024-01-01,2024-01-01 00:00:00
P0796,WH04,39,2024-01-01,2024-01-01 00:00:00
P0796,WH05,33,2024-01-01,2024-01-01 00:00:00
P0796,WH06,147,2024-01-01,2024-01-01 00:00:00
P0797,WH01,61,2024-01-01,2024-01-01 00:00:00
P0797,WH03,25,2024-01-01,2024-01-01 00:00:00
P0797,WH04,36,2024-01-01,2024-01-01 00:00:00
P0797,WH05,36,2024-01-01,2024-01-01 00:00:00
P0797,WH06,133,2024-01-01,2024-01-01 00:00:00
P0798,WH01,92,2024-01-01,2024-01-01 00:00:00
P0798,WH03,44,2024-01-01,2024-01-01 00:00:00
P0798,WH04,78,2024-01-01,2024-01-01 00:00:00
P0798,WH05,49,2024-01-01,2024-01-01 00:00:00
P0798,WH06,212,2024-01-01,2024-01-01 00:00:00
P0799,WH01,116,2024-01-01,2024-01-01 00:00:00
P0799,WH03,50,2024-01-01,2024-01-01 00:00:00
P0799,WH04,111,2024-01-01,2024-01-01 00:00:00
P0799,WH05,63,2024-01-01,2024-01-01 00:00:00
P0799,WH06,314,2024-01-01,2024-01-01 00:00:00
P0800,WH01,137,2024-01-01,2024-01-01 00:00:00
P0800,WH03,110,2024-01-01,2024-01-01 00:00:00
P0800,WH04,90,2024-01-01,2024-01-01 00:00:00
P0800,WH05,60,2024-01-01,2024-01-01 00:00:00
P0800,WH06,102,2024-01-01,2024-01-01 00:00:00
P0801,WH01,312,2024-01-01,2024-01-01 00:00:00
P0801,WH03,192,2024-01-01,2024-01-01 00:00:00
P0801,WH04,180,2024-01-01,2024-01-01 00:00:00
P0801,WH05,191,2024-01-01,2024-01-01 00:00:00
P0801,WH06,228,2024-01-01,2024-01-01 00:00:00
P0802,WH01,187,2024-01-01,2024-01-01 00:00:00
P0802,WH03,164,2024-01-01,2024-01-01 00:00:00
P0802,WH04,105,2024-01-01,2024-01-01 00:00:00
P0802,WH05,99,2024-01-01,2024-01-01 00:00:00
P0802,WH06,219,2024-01-01,2024-01-01 00:00:00
P0803,WH01,204,2024-01-01,2024-01-01 00:00:00
P0803,WH03,116,2024-01-01,2024-01-01 00:00:00
P0803,WH04,147,2024-01-01,2024-01-01 00:00:00
P0803,WH05,85,2024-01-01,2024-01-01 00:00:00
P0803,WH06,210,2024-01-01,2024-01-01 00:00:00
P0804,WH01,90,2024-01-01,2024-01-01 00:00:00
P0804,WH03,124,2024-01-01,2024-01-01 00:00:00
P0804,WH04,76,2024-01-01,2024-01-01 00:00:00
P0804,WH05,80,2024-01-01,2024-01-01 00:00:00
P0804,WH06,152,2024-01-01,2024-01-01 00:00:00
P0805,WH01,119,2024-01-01,2024-01-01 00:00:00
P0805,WH03,53,2024-01-01,2024-01-01 00:00:00
P0805,WH04,134,2024-01-01,2024-01-01 00:00:00
P0805,WH05,48,2024-01-01,2024-01-01 00:00:00
P0805,WH06,80,2024-01-01,2024-01-01 00:00:00
P0806,WH01,145,2024-01-01,2024-01-01 00:00:00
P0806,WH03,51,2024-01-01,2024-01-01 00:00:00
P0806,WH04,112,2024-01-01,2024-01-01 00:00:00
P0806,WH05,40,2024-01-01,2024-01-01 00:00:00
P0806,WH06,96,2024-01-01,2024-01-01 00:00:00
P0808,WH01,176,2024-01-01,2024-01-01 00:00:00
P0808,WH03,62,2024-01-01,2024-01-01 00:00:00
P0808,WH04,128,2024-01-01,2024-01-01 00:00:00
P0808,WH05,112,2024-01-01,2024-01-01 00:00:00
P0808,WH06,232,2024-01-01,2024-01-01 00:00:00
P0810,WH01,66,2024-01-01,2024-01-01 00:00:00
P0810,WH03,78,2024-01-01,2024-01-01 00:00:00
P0810,WH04,59,2024-01-01,2024-01-01 00:00:00
P0810,WH06,179,2024-01-01,2024-01-01 00:00:00
P0811,WH01,265,2024-01-01,2024-01-01 00:00:00
P0811,WH03,166,2024-01-01,2024-01-01 00:00:00
P0811,WH04,460,2024-01-01,2024-01-01 00:00:00
P0811,WH05,169,2024-01-01,2024-01-01 00:00:00
P0811,WH06,609,2024-01-01,2024-01-01 00:00:00
P0812,WH01,27,2024-01-01,2024-01-01 00:00:00
P0812,WH03,8,2024-01-01,2024-01-01 00:00:00
P0812,WH04,39,2024-01-01,2024-01-01 00:00:00
P0812,WH06,89,2024-01-01,2024-01-01 00:00:00
P0813,WH01,100,2024-01-01,2024-01-01 00:00:00
P0813,WH03,88,2024-01-01,2024-01-01 00:00:00
P0813,WH04,80,2024-01-01,2024-01-01 00:00:00
P0813,WH05,65,2024-01-01,2024-01-01 00:00:00
P0813,WH06,184,2024-01-01,2024-01-01 00:00:00
P0814,WH01,72,2024-01-01,2024-01-01 00:00:00
P0814,WH03,84,2024-01-01,2024-01-01 00:00:00
P0814,WH04,91,2024-01-01,2024-01-01 00:00:00
P0814,WH05,37,2024-01-01,2024-01-01 00:00:00
P0814,WH06,164,2024-01-01,2024-01-01 00:00:00
P0815,WH01,58,2024-01-01,2024-01-01 00:00:00
P0815,WH03,54,2024-01-01,2024-01-01 00:00:00
P0815,WH04,128,2024-01-01,2024-01-01 00:00:00
P0815,WH05,31,2024-01-01,2024-01-01 00:00:00
P0815,WH06,144,2024-01-01,2024-01-01 00:00:00
P0816,WH01,368,2024-01-01,2024-01-01 00:00:00
P0816,WH03,139,2024-01-01,2024-01-01 00:00:00
P0816,WH04,94,2024-01-01,2024-01-01 00:00:00
P0816,WH05,191,2024-01-01,2024-01-01 00:00:00
P0816,WH06,190,2024-01-01,2024-01-01 00:00:00
P0817,WH01,236,2024-01-01,2024-01-01 00:00:00
P0817,WH03,112,2024-01-01,2024-01-01 00:00:00
P0817,WH04,80,2024-01-01,2024-01-01 00:00:00
P0817,WH05,112,2024-01-01,2024-01-01 00:00:00
