product_id,warehouse_id,time_period,overstock_cost,shortage_cost,backlog_cost,penalty_cost,created_at
P1525,WH01,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1525,WH03,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1525,WH04,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1525,WH05,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1525,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1527,WH01,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1527,WH03,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1527,WH04,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1527,WH05,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1527,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1528,WH01,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1528,WH03,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1528,WH04,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1528,WH05,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1528,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1529,WH01,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1529,WH03,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1529,WH04,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1529,WH05,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1529,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1530,WH01,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1530,WH03,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1530,WH04,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1530,WH05,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1530,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1531,WH01,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1531,WH03,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1531,WH04,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1531,WH05,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1531,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1534,WH01,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1534,WH03,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1534,WH04,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1534,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1535,WH01,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1535,WH03,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1535,WH04,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1535,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1536,WH01,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1536,WH03,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1536,WH04,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1536,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1537,WH01,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1537,WH03,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1537,WH04,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1537,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1538,WH01,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1538,WH03,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1538,WH04,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1538,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1539,WH01,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1539,WH03,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1539,WH04,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1539,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1540,WH01,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1540,WH03,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1540,WH04,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1540,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1541,WH01,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1541,WH03,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1541,WH04,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1541,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1552,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1558,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1562,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1565,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1592,WH01,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1592,WH03,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1592,WH04,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1592,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1593,WH01,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1593,WH03,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1593,WH04,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1593,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1594,WH01,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1594,WH03,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1594,WH04,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1594,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1595,WH01,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1595,WH03,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1595,WH04,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1595,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1596,WH01,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1596,WH03,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1596,WH04,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1596,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1597,WH01,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1597,WH03,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1597,WH04,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1597,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1598,WH01,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1598,WH03,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1598,WH04,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1598,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1599,WH01,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1599,WH03,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1599,WH04,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1599,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1600,WH01,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1600,WH03,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1600,WH04,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1600,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1608,WH01,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1608,WH03,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1608,WH04,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1608,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1609,WH01,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1609,WH03,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1609,WH04,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1609,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1610,WH01,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1610,WH03,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1610,WH04,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1610,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1611,WH01,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1611,WH03,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1611,WH04,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1611,WH05,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1611,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1612,WH01,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1612,WH02,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1617,WH01,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1617,WH03,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1617,WH04,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1617,WH05,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1617,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1618,WH01,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1618,WH03,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1618,WH04,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1618,WH05,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1618,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1619,WH01,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1619,WH03,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1619,WH04,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1619,WH05,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1619,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1620,WH01,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1620,WH03,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1620,WH04,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1620,WH05,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1620,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1621,WH01,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1621,WH03,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1621,WH04,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1621,WH05,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1621,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1622,WH01,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1622,WH03,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1622,WH04,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1622,WH05,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1622,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1628,WH01,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1628,WH03,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1628,WH04,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1628,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1633,WH01,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1633,WH03,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1633,WH04,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1633,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1634,WH01,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1634,WH03,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1634,WH04,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1634,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1637,WH01,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1637,WH03,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1637,WH04,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1637,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1638,WH01,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1638,WH03,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1638,WH04,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1638,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1639,WH01,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1639,WH03,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1639,WH04,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1639,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1640,WH01,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1640,WH03,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1640,WH04,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1640,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1648,WH01,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1648,WH02,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1649,WH01,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1649,WH02,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1650,WH01,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1650,WH02,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1654,WH01,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1654,WH03,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1654,WH04,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1654,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1655,WH01,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1655,WH03,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1655,WH04,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1655,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1656,WH01,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1656,WH03,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1656,WH04,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1656,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1657,WH01,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1657,WH03,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1657,WH04,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1657,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1658,WH01,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1658,WH03,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1658,WH04,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1658,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1659,WH01,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1659,WH03,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1659,WH04,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1659,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1662,WH01,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1662,WH03,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1662,WH04,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1662,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1664,WH01,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1664,WH03,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1664,WH04,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1664,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1686,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1694,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1697,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1698,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1720,WH01,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1720,WH03,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1720,WH04,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1720,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1728,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1729,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1730,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1731,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1732,WH01,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1732,WH03,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1732,WH04,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1732,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1736,WH01,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1736,WH03,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1736,WH04,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1736,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1737,WH01,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1737,WH03,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1737,WH04,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1737,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1738,WH01,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1738,WH03,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1738,WH04,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1738,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1756,WH03,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1759,WH03,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1759,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1761,WH03,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1761,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1762,WH03,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1797,WH01,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1797,WH03,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1797,WH04,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1797,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1800,WH01,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1800,WH03,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1800,WH04,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1800,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1801,WH01,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1801,WH03,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1801,WH04,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1801,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1803,WH01,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1803,WH02,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1805,WH01,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1805,WH02,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1808,WH01,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1808,WH02,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1810,WH01,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1810,WH04,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1810,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1812,WH01,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1812,WH04,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1812,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1849,WH01,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1849,WH03,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1849,WH04,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1849,WH05,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1849,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1850,WH01,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1850,WH03,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1850,WH04,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1850,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1851,WH01,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1851,WH03,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1851,WH04,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1851,WH05,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1851,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1852,WH01,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1852,WH02,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1853,WH01,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1853,WH03,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1853,WH04,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1853,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1854,WH01,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1854,WH03,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1854,WH04,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1854,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1855,WH01,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1855,WH03,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1855,WH04,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1855,WH05,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1855,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1856,WH01,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1856,WH03,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1856,WH04,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1856,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1857,WH01,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1857,WH03,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1857,WH04,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1857,WH05,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1857,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1858,WH01,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1858,WH02,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1859,WH01,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1859,WH03,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1859,WH04,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1859,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1860,WH01,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1860,WH03,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1860,WH04,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1860,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1866,WH01,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1866,WH03,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1866,WH04,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1866,WH05,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1866,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1867,WH01,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1867,WH03,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1867,WH04,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1867,WH05,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1867,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1868,WH01,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1868,WH03,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1868,WH04,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1868,WH05,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1868,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1869,WH01,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1869,WH03,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1869,WH04,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1869,WH05,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1869,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1870,WH01,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1870,WH03,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1870,WH04,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1870,WH05,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1870,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1871,WH01,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1871,WH03,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1871,WH04,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1871,WH05,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1871,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1872,WH01,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1872,WH03,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1872,WH04,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1872,WH05,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1872,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1873,WH01,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1873,WH03,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1873,WH04,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1873,WH05,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1873,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1874,WH01,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1874,WH03,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1874,WH04,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1874,WH05,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1874,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1875,WH01,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1875,WH03,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1875,WH04,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1875,WH05,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1875,WH06,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1876,WH01,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1876,WH03,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1876,WH04,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
P1876,WH05,2,0.10,0.50,1500,2000,2024-01-01 00:00:00
