product_id, item_class, product_series, product_style, product_size, created_at         , updated_at         , product_name
P1100     , CLS-A     , SER-211       , STY-154      , SZ-005      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1100
P1101     , CLS-A     , SER-211       , STY-154      , SZ-014      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1101
P1102     , CLS-A     , SER-211       , STY-154      , SZ-024      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1102
P1103     , CLS-A     , SER-211       , STY-154      , SZ-027      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1103
P1104     , CLS-A     , SER-212       , STY-155      , SZ-065      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1104
P1105     , CLS-A     , SER-212       , STY-155      , SZ-007      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1105
P1106     , CLS-A     , SER-212       , STY-155      , SZ-008      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1106
P1107     , CLS-A     , SER-212       , STY-155      , SZ-023      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1107
P1108     , CLS-A     , SER-212       , STY-155      , SZ-034      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1108
P1109     , CLS-A     , SER-212       , STY-155      , SZ-035      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1109
P1110     , CLS-A     , SER-213       , STY-156      , SZ-005      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1110
P1111     , CLS-A     , SER-213       , STY-156      , SZ-009      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1111
P1112     , CLS-A     , SER-213       , STY-156      , SZ-009      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1112
P1113     , CLS-A     , SER-213       , STY-156      , SZ-012      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1113
P1114     , CLS-A     , SER-214       , STY-157      , SZ-010      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1114
P1115     , CLS-A     , SER-214       , STY-157      , SZ-042      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1115
P1116     , CLS-A     , SER-214       , STY-157      , SZ-043      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1116
P1117     , CLS-A     , SER-214       , STY-157      , SZ-048      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1117
P1118     , CLS-A     , SER-214       , STY-157      , SZ-062      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1118
P1119     , CLS-A     , SER-214       , STY-157      , SZ-032      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1119
P1120     , CLS-A     , SER-215       , STY-158      , SZ-065      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1120
P1121     , CLS-A     , SER-215       , STY-158      , SZ-002      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1121
P1122     , CLS-A     , SER-215       , STY-158      , SZ-007      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1122
P1123     , CLS-A     , SER-215       , STY-158      , SZ-008      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1123
P1124     , CLS-A     , SER-215       , STY-158      , SZ-052      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1124
P1125     , CLS-A     , SER-215       , STY-158      , SZ-053      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1125
P1126     , CLS-A     , SER-215       , STY-158      , SZ-068      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1126
P1127     , CLS-A     , SER-216       , STY-158      , SZ-065      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1127
P1128     , CLS-A     , SER-216       , STY-158      , SZ-002      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1128
P1129     , CLS-A     , SER-216       , STY-158      , SZ-007      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1129
P1130     , CLS-A     , SER-216       , STY-158      , SZ-008      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1130
P1131     , CLS-A     , SER-216       , STY-158      , SZ-052      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1131
P1132     , CLS-A     , SER-216       , STY-158      , SZ-053      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1132
P1133     , CLS-A     , SER-216       , STY-158      , SZ-068      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1133
P1134     , CLS-A     , SER-217       , STY-159      , SZ-005      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1134
P1135     , CLS-A     , SER-217       , STY-159      , SZ-012      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1135
P1136     , CLS-A     , SER-217       , STY-159      , SZ-024      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1136
P1137     , CLS-A     , SER-217       , STY-159      , SZ-027      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1137
P1138     , CLS-A     , SER-217       , STY-159      , SZ-028      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1138
P1139     , CLS-A     , SER-217       , STY-159      , SZ-012      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1139
P1140     , CLS-A     , SER-217       , STY-159      , SZ-012      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1140
P1141     , CLS-A     , SER-217       , STY-159      , SZ-024      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1141
P1142     , CLS-A     , SER-217       , STY-159      , SZ-027      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1142
P1143     , CLS-A     , SER-217       , STY-159      , SZ-028      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1143
P1144     , CLS-A     , SER-218       , STY-160      , SZ-024      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1144
P1145     , CLS-A     , SER-218       , STY-160      , SZ-027      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1145
P1146     , CLS-A     , SER-218       , STY-160      , SZ-028      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1146
P1147     , CLS-A     , SER-219       , STY-160      , SZ-016      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1147
P1148     , CLS-A     , SER-219       , STY-160      , SZ-024      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1148
P1149     , CLS-A     , SER-219       , STY-160      , SZ-027      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1149
P1150     , CLS-A     , SER-219       , STY-160      , SZ-028      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1150
P1151     , CLS-A     , SER-220       , STY-160      , SZ-016      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1151
P1152     , CLS-A     , SER-220       , STY-160      , SZ-024      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1152
P1153     , CLS-A     , SER-220       , STY-160      , SZ-027      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1153
P1154     , CLS-A     , SER-218       , STY-160      , SZ-016      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1154
P1155     , CLS-A     , SER-218       , STY-160      , SZ-016      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1155
P1156     , CLS-A     , SER-218       , STY-160      , SZ-024      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1156
P1157     , CLS-A     , SER-218       , STY-160      , SZ-027      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1157
P1158     , CLS-A     , SER-218       , STY-160      , SZ-028      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1158
P1159     , CLS-A     , SER-219       , STY-160      , SZ-016      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1159
P1160     , CLS-A     , SER-221       , STY-161      , SZ-024      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1160
P1161     , CLS-A     , SER-221       , STY-161      , SZ-027      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1161
P1162     , CLS-A     , SER-221       , STY-161      , SZ-028      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1162
P1163     , CLS-A     , SER-221       , STY-161      , SZ-047      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1163
P1164     , CLS-A     , SER-222       , STY-161      , SZ-024      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1164
P1165     , CLS-A     , SER-222       , STY-161      , SZ-027      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1165
P1166     , CLS-A     , SER-222       , STY-161      , SZ-028      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1166
P1167     , CLS-A     , SER-222       , STY-161      , SZ-047      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1167
P1168     , CLS-A     , SER-223       , STY-162      , SZ-003      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1168
P1169     , CLS-A     , SER-223       , STY-162      , SZ-040      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1169
P1170     , CLS-A     , SER-223       , STY-162      , SZ-041      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1170
P1171     , CLS-A     , SER-223       , STY-162      , SZ-032      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1171
P1172     , CLS-A     , SER-223       , STY-162      , SZ-034      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1172
P1173     , CLS-A     , SER-223       , STY-162      , SZ-035      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1173
P1174     , CLS-A     , SER-223       , STY-162      , SZ-040      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1174
P1175     , CLS-A     , SER-223       , STY-162      , SZ-041      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1175
P1176     , CLS-A     , SER-224       , STY-163      , SZ-005      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1176
P1177     , CLS-A     , SER-224       , STY-163      , SZ-012      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1177
P1178     , CLS-A     , SER-224       , STY-163      , SZ-024      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1178
P1179     , CLS-A     , SER-224       , STY-163      , SZ-027      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1179
P1180     , CLS-A     , SER-225       , STY-164      , SZ-005      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1180
P1181     , CLS-A     , SER-225       , STY-164      , SZ-014      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1181
P1182     , CLS-A     , SER-225       , STY-164      , SZ-024      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1182
P1183     , CLS-A     , SER-225       , STY-164      , SZ-027      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1183
P1184     , CLS-A     , SER-226       , STY-164      , SZ-014      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1184
P1185     , CLS-A     , SER-226       , STY-164      , SZ-024      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1185
P1186     , CLS-A     , SER-226       , STY-164      , SZ-027      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1186
P1187     , CLS-A     , SER-227       , STY-165      , SZ-005      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1187
P1188     , CLS-A     , SER-227       , STY-165      , SZ-009      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1188
P1189     , CLS-A     , SER-227       , STY-165      , SZ-014      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1189
P1190     , CLS-A     , SER-227       , STY-165      , SZ-005      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1190
P1191     , CLS-A     , SER-227       , STY-165      , SZ-009      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1191
P1192     , CLS-A     , SER-227       , STY-165      , SZ-014      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1192
P1193     , CLS-A     , SER-228       , STY-166      , SZ-005      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1193
P1194     , CLS-A     , SER-228       , STY-166      , SZ-014      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1194
P1195     , CLS-A     , SER-228       , STY-166      , SZ-024      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1195
P1196     , CLS-A     , SER-228       , STY-166      , SZ-027      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1196
P1197     , CLS-A     , SER-229       , STY-167      , SZ-005      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1197
P1198     , CLS-A     , SER-229       , STY-167      , SZ-014      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1198
P1199     , CLS-A     , SER-229       , STY-167      , SZ-024      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1199
P1200     , CLS-A     , SER-229       , STY-167      , SZ-027      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1200
P1201     , CLS-A     , SER-230       , STY-168      , SZ-005      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1201
P1202     , CLS-A     , SER-230       , STY-168      , SZ-014      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1202
P1203     , CLS-A     , SER-230       , STY-168      , SZ-024      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1203
P1204     , CLS-A     , SER-230       , STY-168      , SZ-027      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1204
P1205     , CLS-A     , SER-231       , STY-168      , SZ-005      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1205
P1206     , CLS-A     , SER-231       , STY-168      , SZ-014      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1206
P1207     , CLS-A     , SER-231       , STY-168      , SZ-024      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1207
P1208     , CLS-A     , SER-231       , STY-168      , SZ-027      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1208
P1209     , CLS-A     , SER-232       , STY-169      , SZ-065      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1209
P1210     , CLS-A     , SER-232       , STY-169      , SZ-007      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1210
P1211     , CLS-A     , SER-232       , STY-169      , SZ-008      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1211
P1212     , CLS-A     , SER-232       , STY-169      , SZ-052      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1212
P1213     , CLS-A     , SER-232       , STY-169      , SZ-053      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1213
P1214     , CLS-A     , SER-233       , STY-169      , SZ-005      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1214
P1215     , CLS-A     , SER-233       , STY-169      , SZ-014      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1215
P1216     , CLS-A     , SER-233       , STY-169      , SZ-024      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1216
P1217     , CLS-A     , SER-233       , STY-169      , SZ-027      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1217
P1218     , CLS-A     , SER-234       , STY-170      , SZ-005      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1218
P1219     , CLS-A     , SER-234       , STY-170      , SZ-014      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1219
P1220     , CLS-A     , SER-234       , STY-170      , SZ-024      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1220
P1221     , CLS-A     , SER-234       , STY-170      , SZ-027      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1221
P1222     , CLS-A     , SER-234       , STY-170      , SZ-028      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1222
P1223     , CLS-A     , SER-235       , STY-171      , SZ-007      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1223
P1224     , CLS-A     , SER-235       , STY-171      , SZ-024      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1224
P1225     , CLS-A     , SER-235       , STY-171      , SZ-027      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1225
P1226     , CLS-A     , SER-236       , STY-172      , SZ-065      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1226
P1227     , CLS-A     , SER-236       , STY-172      , SZ-007      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1227
P1228     , CLS-A     , SER-236       , STY-172      , SZ-008      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1228
P1229     , CLS-A     , SER-236       , STY-172      , SZ-032      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1229
P1230     , CLS-A     , SER-236       , STY-172      , SZ-050      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1230
P1231     , CLS-A     , SER-236       , STY-172      , SZ-051      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1231
P1232     , CLS-A     , SER-236       , STY-172      , SZ-062      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1232
P1233     , CLS-A     , SER-237       , STY-173      , SZ-065      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1233
P1234     , CLS-A     , SER-237       , STY-173      , SZ-006      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1234
P1235     , CLS-A     , SER-237       , STY-173      , SZ-013      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1235
P1236     , CLS-A     , SER-237       , STY-173      , SZ-032      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1236
P1237     , CLS-A     , SER-237       , STY-173      , SZ-050      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1237
P1238     , CLS-A     , SER-237       , STY-173      , SZ-051      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1238
P1239     , CLS-A     , SER-237       , STY-173      , SZ-062      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1239
P1240     , CLS-A     , SER-238       , STY-174      , SZ-065      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1240
P1241     , CLS-A     , SER-238       , STY-174      , SZ-007      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1241
P1242     , CLS-A     , SER-238       , STY-174      , SZ-008      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1242
P1243     , CLS-A     , SER-238       , STY-174      , SZ-023      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1243
P1244     , CLS-A     , SER-238       , STY-174      , SZ-032      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1244
P1245     , CLS-A     , SER-238       , STY-174      , SZ-040      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1245
P1246     , CLS-A     , SER-238       , STY-174      , SZ-041      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1246
P1247     , CLS-A     , SER-238       , STY-174      , SZ-062      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1247
P1248     , CLS-A     , SER-239       , STY-175      , SZ-005      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1248
P1249     , CLS-A     , SER-240       , STY-175      , SZ-009      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1249
P1250     , CLS-A     , SER-239       , STY-175      , SZ-014      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1250
P1251     , CLS-A     , SER-239       , STY-175      , SZ-016      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1251
P1252     , CLS-A     , SER-239       , STY-175      , SZ-024      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1252
P1253     , CLS-A     , SER-239       , STY-175      , SZ-027      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1253
P1254     , CLS-A     , SER-241       , STY-175      , SZ-005      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1254
P1255     , CLS-A     , SER-242       , STY-175      , SZ-009      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1255
P1256     , CLS-A     , SER-241       , STY-175      , SZ-016      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1256
P1257     , CLS-A     , SER-241       , STY-175      , SZ-024      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1257
P1258     , CLS-A     , SER-241       , STY-175      , SZ-028      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1258
P1259     , CLS-A     , SER-239       , STY-175      , SZ-009      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1259
P1260     , CLS-A     , SER-239       , STY-175      , SZ-014      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1260
P1261     , CLS-A     , SER-239       , STY-175      , SZ-016      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1261
P1262     , CLS-A     , SER-239       , STY-175      , SZ-024      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1262
P1263     , CLS-A     , SER-239       , STY-175      , SZ-027      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1263
P1264     , CLS-A     , SER-239       , STY-175      , SZ-028      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1264
P1265     , CLS-A     , SER-241       , STY-175      , SZ-009      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1265
P1266     , CLS-A     , SER-241       , STY-175      , SZ-014      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1266
P1267     , CLS-A     , SER-241       , STY-175      , SZ-016      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1267
P1268     , CLS-A     , SER-241       , STY-175      , SZ-024      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1268
P1269     , CLS-A     , SER-241       , STY-175      , SZ-027      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1269
P1270     , CLS-A     , SER-241       , STY-175      , SZ-028      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1270
P1271     , CLS-A     , SER-243       , STY-176      , SZ-065      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1271
P1272     , CLS-A     , SER-243       , STY-176      , SZ-032      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1272
P1273     , CLS-A     , SER-243       , STY-176      , SZ-062      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1273
P1274     , CLS-A     , SER-243       , STY-176      , SZ-032      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1274
P1275     , CLS-A     , SER-243       , STY-176      , SZ-062      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1275
P1276     , CLS-A     , SER-243       , STY-176      , SZ-062      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1276
P1277     , CLS-A     , SER-243       , STY-176      , SZ-032      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1277
P1278     , CLS-A     , SER-243       , STY-176      , SZ-052      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1278
P1279     , CLS-A     , SER-243       , STY-176      , SZ-053      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1279
P1280     , CLS-A     , SER-243       , STY-176      , SZ-062      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1280
P1281     , CLS-A     , SER-244       , STY-177      , SZ-005      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1281
P1282     , CLS-A     , SER-244       , STY-177      , SZ-014      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1282
P1283     , CLS-A     , SER-244       , STY-177      , SZ-024      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1283
P1284     , CLS-A     , SER-244       , STY-177      , SZ-027      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1284
P1285     , CLS-A     , SER-244       , STY-177      , SZ-028      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1285
P1286     , CLS-A     , SER-244       , STY-177      , SZ-014      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1286
P1287     , CLS-A     , SER-244       , STY-177      , SZ-024      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1287
P1288     , CLS-A     , SER-244       , STY-177      , SZ-027      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1288
P1289     , CLS-A     , SER-244       , STY-177      , SZ-028      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1289
P1290     , CLS-A     , SER-245       , STY-178      , SZ-005      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1290
P1291     , CLS-A     , SER-245       , STY-178      , SZ-014      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1291
P1292     , CLS-A     , SER-245       , STY-178      , SZ-024      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1292
P1293     , CLS-A     , SER-245       , STY-178      , SZ-027      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1293
P1294     , CLS-A     , SER-246       , STY-179      , SZ-007      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1294
P1295     , CLS-A     , SER-246       , STY-179      , SZ-053      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1295
P1296     , CLS-A     , SER-247       , STY-180      , SZ-019      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1296
P1297     , CLS-A     , SER-248       , STY-181      , SZ-004      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1297
P1298     , CLS-A     , SER-248       , STY-181      , SZ-022      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1298
P1299     , CLS-A     , SER-248       , STY-181      , SZ-032      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1299
P1300     , CLS-A     , SER-248       , STY-181      , SZ-042      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1300
P1301     , CLS-A     , SER-248       , STY-181      , SZ-043      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1301
P1302     , CLS-A     , SER-248       , STY-181      , SZ-048      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1302
P1303     , CLS-A     , SER-248       , STY-181      , SZ-062      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1303
P1304     , CLS-A     , SER-249       , STY-181      , SZ-004      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1304
P1305     , CLS-A     , SER-249       , STY-181      , SZ-022      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1305
P1306     , CLS-A     , SER-249       , STY-181      , SZ-032      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1306
P1307     , CLS-A     , SER-249       , STY-181      , SZ-042      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1307
P1308     , CLS-A     , SER-249       , STY-181      , SZ-043      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1308
P1309     , CLS-A     , SER-249       , STY-181      , SZ-048      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1309
P1310     , CLS-A     , SER-249       , STY-181      , SZ-062      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1310
